,x,y,GPSx,GPSy
114,154.8392851961853,104.69979086501439,-64.00090151955374,-70.00565000274219
115,157.2299647403203,106.7465645942289,-64.00090151955374,-70.00565000274219
116,159.62223752817613,108.80948841712338,-64.54717707331292,-82.92562630632892
117,162.03452747756893,110.89602492435962,-64.54717707331292,-82.92562630632892
118,164.45692145341735,113.00219056022868,-64.54717707331292,-82.92562630632892
119,166.89207871795065,115.12863880155143,-64.54717707331292,-82.92562630632892
120,169.34014482196244,117.27542238424621,-64.54717707331292,-82.92562630632892
121,171.8081429199098,119.44535874925674,-64.54717707331292,-82.92562630632892
122,174.29656850561534,121.64044395719806,-64.54717707331292,-82.92562630632892
123,176.7965118172999,123.85572178783812,-64.54717707331292,-82.92562630632892
124,179.31695634064414,126.09637641702655,-64.54717707331292,-82.92562630632892
125,181.85501399141992,128.36108781804754,-64.54717707331292,-82.92562630632892
126,184.40270699133828,130.64492422919562,-64.40107224148232,-96.77712328080088
127,186.95048897239747,132.9433167572262,-64.40107224148232,-96.77712328080088
128,189.4994792867096,135.25677385535636,-64.40107224148232,-96.77712328080088
129,192.04897208299704,137.58642089297584,-64.40107224148232,-96.77712328080088
130,194.60908970141102,139.93687554875763,-64.40107224148232,-96.77712328080088
131,197.17271717110063,142.3043820077387,-64.40107224148232,-96.77712328080088
132,199.74331212339214,144.68968604218986,-64.40107224148232,-96.77712328080088
133,202.32019364879636,147.09324001101066,-64.40107224148232,-96.77712328080088
134,204.8977290294751,149.51162371289678,-64.40107224148232,-96.77712328080088
135,207.5100993964566,151.95993516513533,-64.52559961203951,-110.90472669899464
136,210.15047022397985,154.4362671366078,-64.52559961203951,-110.90472669899464
137,212.7948319047893,156.92817731168694,-64.52559961203951,-110.90472669899464
138,215.43974665561424,159.43640940493475,-64.52559961203951,-110.90472669899464
139,218.09317972351604,161.96323980393262,-64.52559961203951,-110.90472669899464
140,220.75793728148656,164.51227304896017,-64.52559961203951,-110.90472669899464
141,223.43199448294956,167.08046758877492,-64.52559961203951,-110.90472669899464
142,226.10265712975507,169.66165677572076,-64.52559961203951,-110.90472669899464
143,228.7883065382555,172.26562709192905,-64.52559961203951,-110.90472669899464
144,231.4675415266143,174.88112856894688,-64.52559961203951,-110.90472669899464
145,234.14258432195354,177.50835063723628,-64.19770668551791,-124.95419830572791
146,236.81688894765603,180.15112639287892,-64.19770668551791,-124.95419830572791
147,239.50759972749356,182.8174406593994,-64.19770668551791,-124.95419830572791
148,242.21306910289175,185.50689131771148,-64.19770668551791,-124.95419830572791
149,244.92279576029708,188.21293197333222,-64.19770668551791,-124.95419830572791
150,247.6656877577414,190.9520606207095,-64.19770668551791,-124.95419830572791
151,250.42384220457677,193.71389184409963,-64.19770668551791,-124.95419830572791
152,253.1971947326905,196.4979522112586,-64.19770668551791,-124.95419830572791
153,255.98137746830332,199.30267367598955,-64.19770668551791,-124.95419830572791
154,258.789336799208,202.13610363670594,-64.19770668551791,-124.95419830572791
155,261.6302836716316,205.00283579034343,-63.98344370850828,-139.32081045769155
156,264.4725022512235,207.88389087199218,-63.98344370850828,-139.32081045769155
157,267.3186648548617,210.78169456134546,-63.98344370850828,-139.32081045769155
158,270.18331245577684,213.70469383277,-63.98344370850828,-139.32081045769155
159,273.05703308771484,216.6480497022384,-63.98344370850828,-139.32081045769155
160,275.9559073172656,219.62062015416961,-63.98344370850828,-139.32081045769155
161,278.8941639688435,222.63157325307927,-63.98344370850828,-139.32081045769155
162,281.86134221428796,225.6745294282868,-63.98344370850828,-139.32081045769155
163,284.83747274634777,228.7375599884507,-63.98344370850828,-139.32081045769155
164,287.8280992992113,231.82429648740455,-63.828627544105984,-153.85707303625531
165,290.82913194994234,234.93324169438068,-63.828627544105984,-153.85707303625531
166,293.8371029869388,238.06080866547288,-63.828627544105984,-153.85707303625531
167,296.85445968557417,241.20902359361693,-63.828627544105984,-153.85707303625531
168,299.8782510577036,244.37660490474914,-63.828627544105984,-153.85707303625531
169,302.8999547292721,247.55732865872125,-63.828627544105984,-153.85707303625531
170,305.92392887645593,250.7522606804387,-63.828627544105984,-153.85707303625531
171,308.95058855225454,253.9621463115225,-63.828627544105984,-153.85707303625531
172,311.9834064908552,257.18917965608813,-63.828627544105984,-153.85707303625531
173,315.0131907343308,260.4289626769713,-63.828627544105984,-153.85707303625531
174,318.04100960976746,263.6817786615655,-63.72819266025908,-168.8472818986047
175,321.06929026368704,266.9486735283922,-63.72819266025908,-168.8472818986047
176,324.1121540723941,270.23876359423843,-63.72819266025908,-168.8472818986047
177,327.15921891539875,273.54522212383586,-63.72819266025908,-168.8472818986047
178,330.2055253108668,276.8664335742675,-63.72819266025908,-168.8472818986047
179,333.2507733370961,280.2003209636034,-63.72819266025908,-168.8472818986047
180,336.3194542013522,283.5644414806814,-63.72819266025908,-168.8472818986047
181,339.3947079569129,286.94808950413164,-63.72819266025908,-168.8472818986047
182,342.48769429542386,290.3590384544612,-63.72819266025908,-168.8472818986047
183,345.58090398199096,293.78228100887935,-63.72819266025908,-168.8472818986047
184,348.68580842011534,297.22603473664776,-64.18302436696831,-183.89194214018065
185,351.8007949782539,300.69185322675577,-64.18302436696831,-183.89194214018065
186,354.9276504844928,304.18073680696307,-64.18302436696831,-183.89194214018065
187,358.0524944046207,307.6830838634603,-64.18302436696831,-183.89194214018065
188,361.1943277138091,311.2108393565657,-64.18302436696831,-183.89194214018065
189,364.34296075452784,314.7575408388183,-64.18302436696831,-183.89194214018065
190,367.503838994428,318.3277410606939,-64.18302436696831,-183.89194214018065
191,370.67098254787146,321.916916099752,-64.18302436696831,-183.89194214018065
192,373.85391431566455,325.5327846608391,-64.18302436696831,-183.89194214018065
193,377.0474557210567,329.1711966323796,-64.61803079314996,-199.331436973298
194,380.2945630361771,332.86325121684666,-64.61803079314996,-199.331436973298
195,383.57023685496006,336.5912786097293,-64.61803079314996,-199.331436973298
196,386.8668493637679,340.3502994032956,-64.61803079314996,-199.331436973298
197,390.166010342708,344.12645923850334,-64.61803079314996,-199.331436973298
198,393.475076901131,347.9242942502369,-64.61803079314996,-199.331436973298
199,396.78090667231584,351.7344193417126,-64.61803079314996,-199.331436973298
200,400.09357038183833,355.56373849019946,-64.61803079314996,-199.331436973298
201,403.4066610751642,359.40659854440804,-64.61803079314996,-199.331436973298
202,406.72549373819,363.26968496071026,-64.61803079314996,-199.331436973298
203,410.05058462457924,367.1522788495296,-65.22575898095965,-214.80744168022648
204,413.3870099209064,371.0587170253666,-65.22575898095965,-214.80744168022648
205,416.74614735938343,374.9968117221327,-65.22575898095965,-214.80744168022648
206,420.10110991865366,378.9456036131493,-65.22575898095965,-214.80744168022648
207,423.4511017453349,382.90453889835123,-65.22575898095965,-214.80744168022648
208,426.8151897977252,386.8902645249413,-65.22575898095965,-214.80744168022648
209,430.1895361358083,390.898197028917,-65.22575898095965,-214.80744168022648
210,433.5826530914086,394.9351647481416,-65.22575898095965,-214.80744168022648
211,437.0154475908913,399.0192473451394,-65.22575898095965,-214.80744168022648
212,440.4557476044329,403.12432961859236,-65.22575898095965,-214.80744168022648
213,443.9144574670037,407.26004113375603,-66.06697767460719,-230.45199978887103
214,447.3722010667362,411.4078547235963,-66.06697767460719,-230.45199978887103
215,450.82325558468045,415.56686673212937,-66.06697767460719,-230.45199978887103
216,454.28250553194664,419.7471436934447,-66.06697767460719,-230.45199978887103
217,457.7420207774783,423.9416616393162,-66.06697767460719,-230.45199978887103
218,461.20932804880664,428.1550296344275,-66.06697767460719,-230.45199978887103
219,464.6737869686553,432.3813314430125,-66.06697767460719,-230.45199978887103
220,468.15891233879626,436.63879317198314,-66.06697767460719,-230.45199978887103
221,471.6512935185276,440.9176613634131,-66.06697767460719,-230.45199978887103
222,475.16242793057256,445.22808108361886,-67.22019029117655,-246.32867566030475
223,478.6816262683358,449.5603108165058,-67.22019029117655,-246.32867566030475
224,482.2168439099712,453.92191699476314,-67.22019029117655,-246.32867566030475
225,485.7604036086063,458.3053991530023,-67.22019029117655,-246.32867566030475
226,489.30390657603215,462.70242044536013,-67.22019029117655,-246.32867566030475
227,492.85771806155816,467.1229388000753,-67.22019029117655,-246.32867566030475
228,496.41897861630736,471.56630240400204,-67.22019029117655,-246.32867566030475
229,499.9875683073098,476.0292808874565,-67.22019029117655,-246.32867566030475
230,503.56565380557646,480.51574146542947,-67.22019029117655,-246.32867566030475
231,507.16078213305366,485.0337405451708,-67.22019029117655,-246.32867566030475
232,510.77949234771376,489.58975921088614,-67.85020268859807,-262.544961029198
233,514.4014047347878,494.16485226394724,-67.85020268859807,-262.544961029198
234,518.0219163279614,498.7540366739289,-67.85020268859807,-262.544961029198
235,521.6536795598055,503.37015951928635,-67.85020268859807,-262.544961029198
236,525.2852851745289,508.0007905677028,-67.85020268859807,-262.544961029198
237,528.9213434108373,512.65047460423,-67.85020268859807,-262.544961029198
238,532.5563741512465,517.3135581202661,-67.85020268859807,-262.544961029198
239,536.1940791326376,521.9952328681301,-67.85020268859807,-262.544961029198
240,539.8408584728146,526.7005253083579,-67.85020268859807,-262.544961029198
241,543.4870483076543,531.4207529427322,-67.85020268859807,-262.544961029198
242,547.1382765923767,536.1605911432725,-68.78518028149847,-278.4036420308985
243,550.7874956079821,540.9121345568074,-68.78518028149847,-278.4036420308985
244,554.4415347092156,545.6834399106681,-68.78518028149847,-278.4036420308985
245,558.0908478018667,550.4649439198856,-68.78518028149847,-278.4036420308985
246,561.742212322314,555.2621872218376,-68.78518028149847,-278.4036420308985
247,565.3910998460566,560.0713649320629,-68.78518028149847,-278.4036420308985
248,569.0423587393007,564.8964040624035,-68.78518028149847,-278.4036420308985
249,572.6942098581644,569.7377782151433,-68.78518028149847,-278.4036420308985
250,576.3549437278368,574.6054468945864,-68.78518028149847,-278.4036420308985
251,580.025309239191,579.5006954873548,-68.682249916601,-293.616206727922
252,583.6975876148393,584.4133502617192,-68.682249916601,-293.616206727922
253,587.3779553883666,589.3476239446597,-68.682249916601,-293.616206727922
254,591.0605975325616,594.298395122195,-68.682249916601,-293.616206727922
255,594.7478879223739,599.2706742920175,-68.682249916601,-293.616206727922
256,598.4294130688539,604.2508993240315,-68.682249916601,-293.616206727922
257,602.1180821590181,609.2536323181373,-68.682249916601,-293.616206727922
258,605.8092420710727,614.2748527961343,-68.682249916601,-293.616206727922
259,609.5080768644797,619.3203922649722,-68.682249916601,-293.616206727922
260,613.2097490034414,624.3836171207375,-68.682249916601,-293.616206727922
261,616.939212653571,629.4978902874354,-68.95971041743178,-308.6774291694164
262,620.6660308175583,634.6244996005805,-68.95971041743178,-308.6774291694164
263,624.401783091842,639.7775865986472,-68.95971041743178,-308.6774291694164
264,628.1461507026055,644.9579905360538,-68.95971041743178,-308.6774291694164
265,631.8926193995353,650.1583774902329,-68.95971041743178,-308.6774291694164
266,635.6419418024702,655.3774733023708,-68.95971041743178,-308.6774291694164
267,639.3881712479704,660.6081895331929,-68.95971041743178,-308.6774291694164
268,643.1403936111313,665.8572775200741,-68.95971041743178,-308.6774291694164
269,646.8956977793297,671.1269008422862,-68.95971041743178,-308.6774291694164
270,650.6495685403305,676.4096076842675,-68.95971041743178,-308.6774291694164
271,654.3996954170638,681.7040361897847,-69.50017676351126,-322.84420541347936
272,658.1512070157345,687.0136309931512,-69.50017676351126,-322.84420541347936
273,661.9105112742998,692.348005089453,-69.50017676351126,-322.84420541347936
274,665.6780805166138,697.7057876912878,-69.50017676351126,-322.84420541347936
275,669.4565261638141,703.0946781532309,-69.50017676351126,-322.84420541347936
276,673.2344582907583,708.4993127367674,-69.50017676351126,-322.84420541347936
277,677.0132566546812,713.9204013339876,-69.50017676351126,-322.84420541347936
278,680.8043574058045,719.3744924220637,-69.50017676351126,-322.84420541347936
279,684.5951417023023,724.8446631858368,-69.50017676351126,-322.84420541347936
280,688.3832535366317,730.3241941848269,-69.62521098810248,-335.20941621041857
281,692.166371117461,735.8171981861802,-69.62521098810248,-335.20941621041857
282,695.9511323853949,741.3272370019258,-69.62521098810248,-335.20941621041857
283,699.7391446959497,746.8560511066717,-69.62521098810248,-335.20941621041857
284,703.5272316341429,752.3988655755805,-69.62521098810248,-335.20941621041857
285,707.3251579041308,757.9700046477662,-69.62521098810248,-335.20941621041857
286,711.1252419218074,763.5615843377944,-69.62521098810248,-335.20941621041857
287,714.9221106653515,769.1632446213498,-69.62521098810248,-335.20941621041857
288,718.7293814592907,774.7980934670173,-69.62521098810248,-335.20941621041857
289,722.537252397817,780.4529147139558,-69.62521098810248,-335.20941621041857
290,726.3429998792649,786.1217212491176,-68.98139280674513,-346.6071859383956
291,730.1597780992813,791.8215649463966,-68.98139280674513,-346.6071859383956
292,733.9737214435712,797.5344624671004,-68.98139280674513,-346.6071859383956
293,737.7887055426477,803.2695277217092,-68.98139280674513,-346.6071859383956
294,741.6048634684237,809.0273749605202,-68.98139280674513,-346.6071859383956
295,745.4223829994376,814.8021112315611,-68.98139280674513,-346.6071859383956
296,749.2325038683508,820.5850129751618,-68.98139280674513,-346.6071859383956
297,753.0339899196182,826.3740438680162,-68.98139280674513,-346.6071859383956
298,756.8379173910937,832.1752918043326,-68.98139280674513,-346.6071859383956
299,760.6386570476645,837.9965489450451,-68.98139280674513,-346.6071859383956
300,764.449927841285,843.8566652556419,-68.60113963740878,-357.0231126754079
301,768.2640323685778,849.7348011864625,-68.60113963740878,-357.0231126754079
302,772.0766815551812,855.6350020617236,-68.60113963740878,-357.0231126754079
303,775.8918362093312,861.5585350369155,-68.60113963740878,-357.0231126754079
304,779.70658013163,867.5029959441289,-68.60113963740878,-357.0231126754079
305,783.5194055889924,873.4606910776076,-68.60113963740878,-357.0231126754079
306,787.3288781953462,879.4393184828565,-68.60113963740878,-357.0231126754079
307,791.1370638472005,885.4305159635135,-68.60113963740878,-357.0231126754079
308,794.9449182914619,891.4389802230058,-68.60113963740878,-357.0231126754079
309,798.7546544862942,897.4671506809124,-68.60113963740878,-357.0231126754079
310,802.5642151148971,903.5073165762627,-68.07811342889909,-367.11507405294105
311,806.3735673757841,909.5629974025175,-68.07811342889909,-367.11507405294105
312,810.1850253279383,915.6382811332701,-68.07811342889909,-367.11507405294105
313,813.9952699784529,921.7294854157741,-68.07811342889909,-367.11507405294105
314,817.8003405139062,927.8283199110203,-68.07811342889909,-367.11507405294105
315,821.6060078129035,933.9379086724103,-68.07811342889909,-367.11507405294105
316,825.4109068834431,940.0570422855063,-68.07811342889909,-367.11507405294105
317,829.2150947887765,946.1899633937055,-68.07811342889909,-367.11507405294105
318,833.0175390027423,952.3331449332558,-68.07811342889909,-367.11507405294105
319,836.8232763108905,958.4901847066586,-67.35357458656654,-376.0971951168031
320,840.6321816327726,964.662940268252,-67.35357458656654,-376.0971951168031
321,844.440222902819,970.8511601791754,-67.35357458656654,-376.0971951168031
322,848.2459558168166,977.0521300384379,-67.35357458656654,-376.0971951168031
323,852.0504860528829,983.2642841887423,-67.35357458656654,-376.0971951168031
324,855.8568653200205,989.4895733716713,-67.35357458656654,-376.0971951168031
325,859.6652625900736,995.7316001316817,-67.35357458656654,-376.0971951168031
326,863.4744383881907,1001.984060431733,-67.35357458656654,-376.0971951168031
327,867.2803423616846,1008.2432892782791,-67.35357458656654,-376.0971951168031
328,871.0851507605327,1014.5151232613719,-67.35357458656654,-376.0971951168031
329,874.8897282269085,1020.8019951280457,-67.07569645124022,-384.8764010136947
330,878.692469790991,1027.0986772519848,-67.07569645124022,-384.8764010136947
331,882.4968506044218,1033.410592119581,-67.07569645124022,-384.8764010136947
332,886.3006253074419,1039.7354821852034,-67.07569645124022,-384.8764010136947
333,890.1046865644608,1046.0768520973784,-67.07569645124022,-384.8764010136947
334,893.9119135623387,1052.4393642769328,-67.07569645124022,-384.8764010136947
335,897.7225614537157,1058.8253359086495,-67.07569645124022,-384.8764010136947
336,901.5332646670516,1065.2240426532674,-67.07569645124022,-384.8764010136947
337,905.3451956281888,1071.6392090591542,-67.07569645124022,-384.8764010136947
338,909.1572079073131,1078.0701575765304,-67.07569645124022,-384.8764010136947
339,912.9740765060285,1084.526862421975,-66.86051455384586,-392.98114394955337
340,916.7952495419654,1091.0059082054083,-66.86051455384586,-392.98114394955337
341,920.6187771830815,1097.5031917693927,-66.86051455384586,-392.98114394955337
342,924.4403451412082,1104.0072387236817,-66.86051455384586,-392.98114394955337
343,928.2652963470075,1110.5305796591713,-66.86051455384586,-392.98114394955337
344,932.0901426102758,1117.0680972102755,-66.86051455384586,-392.98114394955337
345,935.9166625653437,1123.6182842455148,-66.86051455384586,-392.98114394955337
346,939.7397957433848,1130.1773003699682,-66.86051455384586,-392.98114394955337
347,943.564679967885,1136.7543002970722,-66.86051455384586,-392.98114394955337
348,947.3965625996467,1143.349201981784,-66.86051455384586,-392.98114394955337
349,951.2293728022776,1149.9570231999724,-66.58319152367767,-400.1561664387118
350,955.061498523246,1156.580002845955,-66.58319152367767,-400.1561664387118
351,958.891257855726,1163.217396255263,-66.58319152367767,-400.1561664387118
352,962.717244316255,1169.8655739616472,-66.58319152367767,-400.1561664387118
353,966.5388763454949,1176.5218530100829,-66.58319152367767,-400.1561664387118
354,970.359450550695,1183.1941638533667,-66.58319152367767,-400.1561664387118
355,974.1786812122859,1189.8813589689375,-66.58319152367767,-400.1561664387118
356,978.0005615300852,1196.5878812299077,-66.58319152367767,-400.1561664387118
357,981.8246198344707,1203.3101751341273,-66.58319152367767,-400.1561664387118
358,985.6491837976989,1210.0507668088076,-66.54747496289201,-406.40230930922553
359,989.4822157956798,1216.8131651358694,-66.54747496289201,-406.40230930922553
360,993.3193536788507,1223.5989741995752,-66.54747496289201,-406.40230930922553
361,997.1535090330766,1230.393049074469,-66.54747496289201,-406.40230930922553
362,1000.986103923856,1237.1990263595628,-66.54747496289201,-406.40230930922553
363,1004.8173963360712,1244.0190085730133,-66.54747496289201,-406.40230930922553
364,1008.652402841251,1250.8558896398772,-66.54747496289201,-406.40230930922553
365,1012.4864853893573,1257.708037757273,-66.54747496289201,-406.40230930922553
366,1016.3165088761151,1264.5694651977738,-66.54747496289201,-406.40230930922553
367,1020.1441939302462,1271.443357022811,-66.54747496289201,-406.40230930922553
368,1023.967662540055,1278.326981699628,-66.40314808918629,-412.7285184287466
369,1027.7876023973831,1285.2200133056574,-66.40314808918629,-412.7285184287466
370,1031.609466366362,1292.133574479809,-66.40314808918629,-412.7285184287466
371,1035.4281666920372,1299.0591559854652,-66.40314808918629,-412.7285184287466
372,1039.242797281647,1305.9944745727582,-66.40314808918629,-412.7285184287466
373,1043.056773398438,1312.9440358609893,-66.40314808918629,-412.7285184287466
374,1046.8667108443083,1319.9007297171595,-66.40314808918629,-412.7285184287466
375,1050.6793692064273,1326.8767285546141,-66.40314808918629,-412.7285184287466
376,1054.4932225567884,1333.8672333873665,-66.40314808918629,-412.7285184287466
377,1058.305776098362,1340.875436938738,-66.40314808918629,-412.7285184287466
378,1062.118047566516,1347.895979399013,-66.60746354388539,-419.47183836298063
379,1065.9277205844814,1354.9349622053335,-66.60746354388539,-419.47183836298063
380,1069.7333729473892,1361.9889475975256,-66.60746354388539,-419.47183836298063
381,1073.537718930142,1369.0582719244737,-66.60746354388539,-419.47183836298063
382,1077.3390445181842,1376.1436307615465,-66.60746354388539,-419.47183836298063
383,1081.137791334962,1383.2536195667067,-66.60746354388539,-419.47183836298063
384,1084.9393415247566,1390.3888812125676,-66.60746354388539,-419.47183836298063
385,1088.7353480939546,1397.5339031554995,-66.60746354388539,-419.47183836298063
386,1092.5258778388195,1404.6944434576815,-66.60746354388539,-419.47183836298063
387,1096.3163861188311,1411.8765486910086,-66.50660926033743,-425.4243846118916
388,1100.1031638072898,1419.07108712665,-66.50660926033743,-425.4243846118916
389,1103.8864704926868,1426.27954005597,-66.50660926033743,-425.4243846118916
