,vxVO,vyVO,yawVO
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.23689506663056437,-0.9864850415271533,0.1877158039667073
3,-0.43720151606971414,-0.9076347946027816,-0.12490282832933962
4,0.19744221050586863,0.9803285965948495,-0.005296248056339442
5,-0.219524243860451,0.987907291226205,-0.1527322316454529
6,-0.2306283086886972,0.9850832451522074,-0.19123604481081444
7,-0.23253792283967348,0.9850023088757449,-0.24790009338135413
8,0.23495861833648307,0.9722052093918447,0.025143335830055277
9,0.5866597054239234,0.8318484060141852,0.38903461166023073
10,-0.2285205334817066,0.9881436616081003,-0.21598267822952263
11,0.2433984924112731,0.9704759407071231,0.043140119987050175
12,0.16619245609169192,0.9861527649762043,0.01394417759820257
13,-0.21785876219057076,0.9867532183072328,-0.1728829235773358
14,-1.0085816823465252,0.16905912348001176,0.8617831977170846
15,0.3673560904333515,-0.947914857477311,0.17943545528781732
16,0.22321433183611256,0.9756850765950622,0.042249012631706356
17,-0.2795002018441257,0.9721594225156951,-0.149813403098805
18,-0.26236147240643837,0.9762135058597211,-0.2128793710811765
19,-0.2793026644979494,0.9718637294811511,-1.2513289242273713
20,-0.3768038158041848,0.9389448045909914,-0.9887256684298498
21,-0.27783426321618554,0.9750094801360838,-0.17892376274282343
22,-0.2966022073238812,0.9677419789030678,-0.1548724533645588
23,-0.11829081806272713,1.0034105897993606,-0.1418731972717728
24,-0.2580679451617634,0.9777833909087069,-0.23837662028248435
25,1.1535608774870134,0.40899056053286137,-1.4945408432749203
26,-0.0924947509144017,1.010788227351194,-0.24290887842381642
27,-0.12482598837076232,1.0103833952367496,-0.1868298462095858
28,0.07388406781602118,-1.0101281400190358,0.15745136044171004
29,-0.13928255624501773,0.9996256342377686,-0.14395615501778067
30,-0.2653078927928134,0.9762803905551692,-0.15126194969251294
31,-0.16339204667931084,0.9927513903483494,-0.12305967599466634
32,-0.1663186368488054,0.9992626206746779,-0.18510333871867365
33,0.03826576069646556,0.999761379245955,0.03291203918737702
34,-0.19459421205622654,0.9949073971793824,-0.1911224026646662
35,-0.22089873667183835,0.9833702081642415,-0.139680687439985
36,-0.12123276009657102,0.9978708412824122,-0.10975667791331387
37,-0.189043181051845,0.9820153242439384,0.010188460811477578
38,-0.26519484511092056,0.979324755120231,-0.2393865145303953
39,-0.2794303883264537,0.9747162718710052,-0.16577202161886795
40,0.053744888978142044,-0.9994991400718233,-0.04670877969491684
41,-0.3347694650461113,0.9494492255605043,-0.11873129125526227
42,-0.33733404954397683,0.9490113751278489,-0.1330808346903954
43,-0.21578049341082897,1.0059050668614264,-0.24774494552704718
44,-0.345289084136507,0.9557307762994828,-0.19952102040833386
45,-0.3696476065132553,0.9323112564335475,-0.07615860970204659
46,-0.17092974865181726,0.985893451163697,0.0350837556477705
47,0.12464242354255384,1.0040169556005838,0.1702937802426629
48,-0.2506416255952959,0.9682219310528807,-0.01710535176665986
49,-0.2009256926913048,0.9841512495598268,0.0958059901440721
50,0.16313311313471238,0.9878119744645715,-0.048789386492714464
51,-0.07821925138643888,0.996958151776044,-0.007168111841175785
52,-0.39694758519206164,0.9363151210725836,-0.20583429305490267
53,-0.3048782257581985,0.9936444203851214,0.3375479816195711
54,0.24042651371133766,0.9728136287431964,0.0644676531483765
55,-0.33214732092944266,0.9581713368009583,0.16528657719082818
56,-0.007208521042078988,1.0012018703084782,0.04962923312096728
57,-0.40745742291782144,0.9171676847750677,0.08612037880925354
58,-0.39013498291304893,0.9401476070423803,0.31834293885219195
59,0.4122328027152941,-0.9316281061308169,-0.19298962474935133
60,0.5327885597169343,0.864521943344739,0.2676833515249077
61,0.14097393917690879,0.9911457466235102,0.04982128225751517
62,0.15397524700662946,0.9908362775490022,0.07382783579649556
63,-0.33975460226046583,-0.955443963657789,-0.1954488741754135
64,0.06548988708682617,1.0326958053668496,0.2876976778137817
65,0.014755284827415378,1.0319088566121881,0.24250266994558678
66,0.024375345506815055,1.0300556955457465,0.23640796592207974
67,0.6288707302534935,-0.9519955139404008,-0.6272735876993137
68,-0.5221290202752776,-0.8552528892499125,0.06458463464605545
69,-0.025592542203323458,1.032100650114467,0.24628154558825618
70,0.40595507503735884,0.9396220245029742,0.23529499459797965
71,-0.07021208177459279,1.0334712942427893,0.8566099651486813
72,0.46533507057567225,0.8911954423965758,0.14109043013021258
73,-0.44179509923536947,-0.9053899663516317,-0.12069139219843916
74,0.4155043427060108,0.9174409889681632,0.13877708736287128
75,0.4316191209620729,0.9114955925365242,0.1292636448708349
76,0.418823542504885,0.917578968649755,0.13427221646132076
77,0.04204021806537764,0.9991173531657391,-0.0020234851910366602
78,0.3816405686728724,0.9263293913726857,-0.12488471871003246
79,0.45824070193280975,0.9021542691623535,0.18670136351997496
80,0.459622036604465,0.9032231460619256,0.1893618266072549
81,-0.01775950125365261,1.0066198087223674,0.115406415373412
82,0.1943029142992255,1.0079415353310635,0.3637009426151676
83,0.49135713075298415,0.893029359407728,0.19123424946452364
84,-0.9977005892157179,0.0942756958562404,-0.4551694537959922
85,0.23223860071303684,-0.9726778228088683,-0.0060942891159574105
86,0.18430992239937255,1.001074610945584,0.1957524103525778
87,-0.1354308264435546,0.9909723464934853,0.019184152160504224
88,0.16842027098482773,1.001418561951565,0.2570405590223019
89,0.6037803702614342,-0.827229316266769,0.214392913883147
90,-0.43321338480768284,0.9129826662791766,-0.15085874310312178
91,-0.12310305169058809,-1.0027788032938514,-0.1578167003012836
92,0.18766038617860292,0.9830291309714312,0.04000273091513776
93,0.17925057325236662,0.986318860994027,0.08375575026486654
94,0.22862879066253466,0.9739506899799281,0.02983255127386153
95,-0.1521814347324514,-1.0018151459283764,-0.17839543049468787
96,-0.29242262693213555,-0.9865407370384885,-0.3305778529322944
