,x,y,yaw,vx,vy
243,547.1382765923767,536.1605911432725,0.8187516595926484,36.39219015605515,47.4154341353478
244,550.7874956079821,540.9121345568074,0.8222682008593408,36.440391012334636,47.61305353860684
245,554.4415347092156,545.6834399106681,0.8264514272953429,36.39313092651118,47.71504009217561
246,558.0908478018667,550.4649439198856,0.8297272192397616,36.41364520447293,47.87243301952
247,561.742212322314,555.2621872218376,0.8342182000145345,36.38887523742613,47.99177710225331
248,565.3910998460566,560.0713649320629,0.8377135476929878,36.412588932440734,48.15039130340592
249,569.0423587393007,564.8964040624035,0.842281135724797,36.418511188637794,48.31374152739868
250,572.6942098581644,569.7377782151433,0.8467516381613188,36.50733869672377,48.57668679443131
251,576.3549437278368,574.6054468945864,0.8501672480871141,36.603655113541265,48.8524859276847
252,580.025309239191,579.5006954873548,0.8538155315235624,36.62278375648434,49.026547743643384
253,583.6975876148393,584.4133502617192,0.8573255779077997,36.70367773527255,49.24273682940566
254,587.3779553883666,589.3476239446597,0.860761435446798,36.726421441950826,49.4077117753528
255,591.0605975325616,594.298395122195,0.8641090396986663,36.77290389812393,49.62279169822492
256,594.7478879223739,599.2706742920175,0.8671672983322942,36.71525146480003,49.70225032013994
257,598.4294130688539,604.2508993240315,0.8707475274399603,36.786690901640874,49.927329941058154
258,602.1180821590181,609.2536323181373,0.8742377858987858,36.81159912054706,50.11220477997009
259,605.8092420710727,614.2748527961343,0.8768124175263582,36.888347934069,50.35539468837923
260,609.5080768644797,619.3203922649722,0.8807249550002363,36.91672138961751,50.53224855765378
261,613.2097490034414,624.3836171207375,0.8844929686080569,37.19463650129538,51.042731666978504
262,616.939212653571,629.4978902874354,0.8876346748085087,37.168181639873765,51.166093131450516
263,620.6660308175583,634.6244996005805,0.8917068551403725,37.257522742837665,51.43086998066662
