,time,GPSx,GPSy,a,omega,yaw
127,13.122,103.3123182952404,-15.409946707775816,1.4600626865773,0.02130466,-3.336851363656659
128,13.222,103.3123182952404,-15.409946707775816,0.8290860585261058,0.11504517,-3.3376695740099933
129,13.327,108.5162408631295,-16.595326855313033,1.4301858336960311,-0.17256775,-3.3371239840858204
130,13.428,108.5162408631295,-16.595326855313033,2.0387231444118155,-0.07776201,-3.3360331533033243
131,13.533,108.5162408631295,-16.595326855313033,2.390074031929817,-0.04260932,-3.3215797327017085
132,13.635,108.5162408631295,-16.595326855313033,1.202080858720302,0.022369893,-3.316670994180474
133,13.738,108.5162408631295,-16.595326855313033,1.082265553782305,-0.036217924,-3.3153073684358914
134,13.847,108.5162408631295,-16.595326855313033,1.5864235542105045,-0.025565593,-3.322125148092957
135,13.948,108.5162408631295,-16.595326855313033,1.2207151840303887,-0.024500359,-3.32185235313087
136,14.051,108.5162408631295,-16.595326855313033,0.8985875632355795,-0.053261653,-3.32103431731046
137,14.158,108.5162408631295,-16.595326855313033,1.4459077755845988,0.017043728,-3.3234887738375396
138,14.259,108.5162408631295,-16.595326855313033,0.48620680201889604,-0.037283156,-3.324579604620036
139,14.359,115.02003212086856,-17.449716763105243,1.286366843339376,-0.09480574,-3.325397640440446
140,14.459,115.02003212086856,-17.449716763105243,0.8506668024534493,0.050065953,-3.322125148092957
141,14.565,115.02003212086856,-17.449716763105243,2.50567747871429,0.006391398,-3.30658072217592
142,14.672,115.02003212086856,-17.449716763105243,1.0079150495805684,0.12356703,-3.310126009485496
143,14.774,115.02003212086856,-17.449716763105243,0.6372639033369393,0.004260932,-3.310126009485496
144,14.875,115.02003212086856,-17.449716763105243,1.3844241602961511,-0.017043728,-3.322397943055043
145,14.976,115.02003212086856,-17.449716763105243,0.6848436026151387,-0.008521864,-3.3161255787892263
146,15.077,115.02003212086856,-17.449716763105243,2.026025733035356,0.043674555,-3.302217399045934
147,15.186,115.02003212086856,-17.449716763105243,1.866616434249544,-0.036217924,-3.3215797327017085
148,15.286,121.35035929456353,-18.414054938592017,1.2092918663537024,0.013848029,-3.3316698301733383
149,15.386,121.35035929456353,-18.414054938592017,1.083201654772212,0.001065233,-3.3308517943529283
150,15.489,121.35035929456353,-18.414054938592017,1.3773855549065501,-0.106523305,-3.310126009485496
151,15.59,121.35035929456353,-18.414054938592017,2.2272330768065145,-0.07350108,-3.3150347480067297
152,15.692,121.35035929456353,-18.414054938592017,2.324769791366896,0.017043728,-3.3335788713091694
153,15.795,121.35035929456353,-18.414054938592017,1.6749332351967527,0.08841434,-3.3496687126174547
154,15.897,121.35035929456353,-18.414054938592017,1.8975187046680517,-0.06710968,-3.3286701327879356
155,16.001,121.35035929456353,-18.414054938592017,2.527620743979481,-0.036217924,-3.3363059482654105
156,16.104,121.35035929456353,-18.414054938592017,2.2799442967680092,0.028761292,-3.3360331533033243
157,16.207,121.35035929456353,-18.414054938592017,1.262743555640788,0.033022225,-3.333851491738331
158,16.313,126.48422905988991,-19.39099131920375,1.5396691449600346,-0.06284875,-3.341214686786645
159,16.415,126.48422905988991,-19.39099131920375,1.25469401007552,-0.018108962,-3.3316698301733383
160,16.518,126.48422905988991,-19.39099131920375,1.1285683748737927,-0.020239428,-3.327579302005439
161,16.622,126.48422905988991,-19.39099131920375,1.0753795127006325,-0.013848029,-3.3191254507075536
162,16.721,126.48422905988991,-19.39099131920375,1.9428501705043983,-0.0117175635,-3.3082171428825893
163,16.83,126.48422905988991,-19.39099131920375,1.2489778786425145,0.038348388,-3.3150347480067297
164,16.932,126.48422905988991,-19.39099131920375,0.6566073461403724,-0.026630826,-3.341214686786645
165,17.034,126.48422905988991,-19.39099131920375,1.0852131231539923,-0.003195699,-3.3433963483516376
166,17.133,126.48422905988991,-19.39099131920375,0.8799661757151541,-0.030891757,-3.320488901919212
167,17.237,126.48422905988991,-19.39099131920375,1.4766340686864308,-0.015978495,-3.2989449066984444
168,17.351,133.15814855508506,-20.30951763736084,0.6014276393136939,-0.034087457,-3.30576268635551
169,17.455,133.15814855508506,-20.30951763736084,1.033731136018262,-0.07243585,-3.325397640440446
170,17.553,133.15814855508506,-20.30951763736084,1.752730340775535,0.009587097,-3.341214686786645
171,17.664,133.15814855508506,-20.30951763736084,1.7681999753390027,0.09161004,-3.317489030000884
172,17.763,133.15814855508506,-20.30951763736084,0.9790520075186143,-0.0117175635,-3.3068535171380065
173,17.867,133.15814855508506,-20.30951763736084,2.5896153095528787,-0.012782796,-3.3196706915658774
174,17.967,133.15814855508506,-20.30951763736084,1.5152457143111837,0.11504517,-3.3297609635704317
175,18.072,133.15814855508506,-20.30951763736084,1.8594909597907845,0.104392834,-3.3079443479205026
176,18.181,133.15814855508506,-20.30951763736084,0.7614529323587621,-0.058587816,-3.309853214523409
177,18.289,140.19345156475902,-21.05395914451219,2.1860802911658306,-0.025565593,-3.308489763311751
178,18.39,140.19345156475902,-21.05395914451219,13.159725163733317,0.1225018,-3.3114896352300787
179,18.492,140.19345156475902,-21.05395914451219,4.842807960248515,-0.283352,-3.3033082298284304
180,18.593,140.19345156475902,-21.05395914451219,5.16634603742085,-0.051131185,-3.3150347480067297
181,18.696,140.19345156475902,-21.05395914451219,4.209230221302004,0.12782796,-3.315852958360064
182,18.798,140.19345156475902,-21.05395914451219,7.0541187501714955,0.64872694,-3.3114896352300787
183,18.903,140.19345156475902,-21.05395914451219,3.3967664611064454,0.19706811,-3.3161255787892263
184,19.012,140.19345156475902,-21.05395914451219,5.5809564474375595,0.1161104,-3.32021628149005
185,19.112,140.19345156475902,-21.05395914451219,3.142486110985621,0.18215485,-3.312034876088402
186,19.215,140.19345156475902,-21.05395914451219,1.7147493454098361,0.19813335,-3.320488901919212
187,19.317,146.33808320946991,-21.967904227552935,1.942103679503177,0.104392834,-3.322397943055043
188,19.417,146.33808320946991,-21.967904227552935,0.3837994793735677,0.076696776,-3.3215797327017085
189,19.522,146.33808320946991,-21.967904227552935,1.5551933065080044,0.12356703,-3.325397640440446
190,19.623,146.33808320946991,-21.967904227552935,1.9701717252357647,0.14593692,-3.322125148092957
191,19.735,146.33808320946991,-21.967904227552935,1.8968467131954276,0.099066675,-3.3234887738375396
192,19.83,146.33808320946991,-21.967904227552935,0.9633837254691455,0.106523305,-3.3251248454783595
193,19.934,146.33808320946991,-21.967904227552935,1.1180167922968793,0.083088174,-3.322125148092957
194,20.035,146.33808320946991,-21.967904227552935,1.6279790892918824,0.061783515,-3.3243068096579496
195,20.141,146.33808320946991,-21.967904227552935,0.8570895829029438,0.040478855,-3.3251248454783595
196,20.26,146.33808320946991,-21.967904227552935,1.7176032615647254,-0.001065233,-3.326761266185029
197,20.358,152.5349764712155,-22.70661921449937,2.118709900216087,0.09161004,-3.346668840699127
198,20.457,152.5349764712155,-22.70661921449937,1.2732261859287277,0.13954553,-3.346668840699127
199,20.56,152.5349764712155,-22.70661921449937,1.1987079619807695,0.050065953,-3.3491231226932814
200,20.663,152.5349764712155,-22.70661921449937,1.2403610792976878,0.06391398,-3.3349423225208277
201,20.763,152.5349764712155,-22.70661921449937,1.5765529868746402,0.11504517,-3.3335788713091694
202,20.867,152.5349764712155,-22.70661921449937,1.4998664068011764,0.05965305,-3.3292155481791834
203,20.972,152.5349764712155,-22.70661921449937,0.9589856539609637,-0.0074566314,-3.3354879124450005
204,21.075,152.5349764712155,-22.70661921449937,1.9589727904335439,0.049000718,-3.335760532874162
205,21.176,152.5349764712155,-22.70661921449937,1.0585721425255232,0.10865377,-3.3352151174829143
206,21.281,157.97908008098602,-23.720204862765968,0.8954700484443769,-0.07030538,-3.342305517569141
207,21.385,157.97908008098602,-23.720204862765968,1.1050200800561167,-0.054326884,-3.342305517569141
208,21.487,157.97908008098602,-23.720204862765968,2.0463547074859725,-0.03515269,-3.3483050868728714
209,21.589,157.97908008098602,-23.720204862765968,1.8025972291034928,-0.040478855,-3.324579604620036
210,21.691,157.97908008098602,-23.720204862765968,2.1281892990856237,0.006391398,-3.3153073684358914
211,21.795,157.97908008098602,-23.720204862765968,1.8082269488423184,0.025565593,-3.336851363656659
212,21.896,157.97908008098602,-23.720204862765968,2.2233809045148,0.03515269,-3.338214814868317
213,22.004,157.97908008098602,-23.720204862765968,1.4114433499998429,-0.046870254,-3.3294881686083455
214,22.112,157.97908008098602,-23.720204862765968,2.228022093427708,0.02130466,-3.3123076710504886
215,22.214,157.97908008098602,-23.720204862765968,1.0247795525071417,0.06391398,-3.3123076710504886
216,22.314,165.1633842922747,-23.783196059288457,1.5477925093469376,-0.036217924,-3.337396779047907
217,22.415,165.1633842922747,-23.783196059288457,1.0151205855967567,-0.026630826,-3.341214686786645
218,22.517,165.1633842922747,-23.783196059288457,2.62125405967843,0.04260932,-3.365758379392815
219,22.617,165.1633842922747,-23.783196059288457,2.4210864493607183,0.08415341,-3.352941204964944
220,22.719,165.1633842922747,-23.783196059288457,2.8649986265551433,0.07243585,-3.340123856004148
221,22.823,165.1633842922747,-23.783196059288457,1.112427170302783,-0.041544087,-3.340123856004148
222,22.927,165.1633842922747,-23.783196059288457,2.7449666023216834,-0.006391398,-3.333033455917921
223,23.032,165.1633842922747,-23.783196059288457,1.0688949094794797,0.07137061,-3.3597588100890845
224,23.133,165.1633842922747,-23.783196059288457,1.2706856464514935,0.033022225,-3.351577579220361
225,23.233,165.1633842922747,-23.783196059288457,1.5758887551650498,0.06284875,-3.351577579220361
226,23.335,170.93662488274276,-24.23787796893157,0.47520666551352125,-0.003195699,-3.3526684100028574
227,23.437,170.93662488274276,-24.23787796893157,2.1661716708859116,0.030891757,-3.3384876098304033
228,23.541,170.93662488274276,-24.23787796893157,1.8707778231224041,0.049000718,-3.3352151174829143
229,23.644,170.93662488274276,-24.23787796893157,1.3901651905201877,-0.0,-3.3360331533033243
230,23.746,170.93662488274276,-24.23787796893157,1.6515247649644738,0.036217924,-3.333033455917921
231,23.859,170.93662488274276,-24.23787796893157,1.1358984300254023,0.023435127,-3.3474870510524615
232,23.954,170.93662488274276,-24.23787796893157,1.596276700626107,-0.043674555,-3.370667117914049
233,24.059,170.93662488274276,-24.23787796893157,1.0892601189504256,0.019174194,-3.3472142560903753
234,24.16,170.93662488274276,-24.23787796893157,1.565422425082297,-0.023435127,-3.3477596714816236
235,24.271,170.93662488274276,-24.23787796893157,1.6693187499032562,0.005326165,-3.349395917655368
236,24.371,178.26659444905818,-25.13235293631442,3.7122225777634683,0.013848029,-3.360304225480333
237,24.471,178.26659444905818,-25.13235293631442,5.723688932452905,0.099066675,-3.360577020442419
238,24.576,178.26659444905818,-25.13235293631442,1.7275118588278724,0.17043728,-3.3611222613007428
239,24.68,178.26659444905818,-25.13235293631442,5.394723408322528,0.07989248,-3.3540320357474402
240,24.788,178.26659444905818,-25.13235293631442,4.231870306276269,-0.21304661,-3.3573045280949296
241,24.881,178.26659444905818,-25.13235293631442,5.490809077727732,-0.09374051,-3.360031430518246
242,24.991,178.26659444905818,-25.13235293631442,1.94192519762539,0.109719,-3.363576717827822
243,25.091,178.26659444905818,-25.13235293631442,3.2944147190319524,0.12995844,-3.3570317331328434
244,25.193,178.26659444905818,-25.13235293631442,2.032542217511586,0.052196417,-3.356486317741595
245,25.297,184.67031027190387,-25.776008400833234,0.9045804063039049,0.006391398,-3.360577020442419
246,25.398,184.67031027190387,-25.776008400833234,1.7740849182429135,0.057522584,-3.355122866529937
247,25.502,184.67031027190387,-25.776008400833234,1.1935024713303124,0.052196417,-3.3583953588774262
248,25.603,184.67031027190387,-25.776008400833234,1.5977694680662156,0.07776201,-3.3570317331328434
249,25.704,184.67031027190387,-25.776008400833234,0.7324607428203581,0.13848029,-3.3581225639153396
250,25.81,184.67031027190387,-25.776008400833234,5.227704216426636,-0.08095771,-3.359486189659923
251,25.909,184.67031027190387,-25.776008400833234,9.405358703661964,-0.105458066,-3.356486317741595
252,26.015,184.67031027190387,-25.776008400833234,3.2621382684587097,-0.033022225,-3.3581225639153396
253,26.122,184.67031027190387,-25.776008400833234,5.101920574074849,-0.10865377,-3.3597588100890845
254,26.221,184.67031027190387,-25.776008400833234,6.930117023969873,0.13848029,-3.3608496408715807
255,26.33,190.98840600438416,-26.314296766882762,5.374983621246168,-0.30146095,-3.3553954869590985
256,26.429,190.98840600438416,-26.314296766882762,2.4117847880063943,-0.22369893,-3.3526684100028574
257,26.53,190.98840600438416,-26.314296766882762,2.619254473862401,-0.19813335,-3.348032291910785
258,26.63,190.98840600438416,-26.314296766882762,1.5911116175580147,0.034087457,-3.35566810738826
259,26.731,190.98840600438416,-26.314296766882762,3.1481445011153717,-0.08521864,-3.349395917655368
260,26.836,190.98840600438416,-26.314296766882762,1.822755306170903,-0.13528459,-3.350759543399951
261,26.934,190.98840600438416,-26.314296766882762,2.3279850142191596,-0.005326165,-3.356486317741595
262,27.039,190.98840600438416,-26.314296766882762,2.166010727722994,0.022369893,-3.3553954869590985
263,27.144,190.98840600438416,-26.314296766882762,2.32861419652938,-0.039413624,-3.3608496408715807
264,27.245,190.98840600438416,-26.314296766882762,1.9822849820070638,-0.049000718,-3.358667979306588
265,27.359,197.4110249672085,-26.61894507193938,2.220500147078775,-0.08628388,-3.3491231226932814
266,27.461,197.4110249672085,-26.61894507193938,2.1552239273214324,-0.121436566,-3.35566810738826
267,27.56,197.4110249672085,-26.61894507193938,3.555947065830893,-0.041544087,-3.3523956150407708
268,27.66,197.4110249672085,-26.61894507193938,0.5654506109290781,0.038348388,-3.35485007156785
269,27.76,197.4110249672085,-26.61894507193938,2.0503324246497954,0.050065953,-3.3534864458232674
270,27.865,197.4110249672085,-26.61894507193938,2.80705492446104,-0.08521864,-3.3673946255665594
271,27.961,197.4110249672085,-26.61894507193938,2.311947519907693,-0.040478855,-3.3679400409578077
272,28.07,197.4110249672085,-26.61894507193938,1.0852169450367772,0.047935486,-3.3513047842582746
273,28.174,197.4110249672085,-26.61894507193938,0.8801759518135733,0.099066675,-3.3384876098304033
274,28.279,197.4110249672085,-26.61894507193938,0.7274257384761483,-0.057522584,-3.3534864458232674
275,28.385,205.20912517420948,-27.917708854656667,1.0003776079759414,-0.11824086,-3.3518503741824475
276,28.483,205.20912517420948,-27.917708854656667,1.909372933913923,-0.006391398,-3.3532138253941057
277,28.585,205.20912517420948,-27.917708854656667,4.464328867831005,-0.022369893,-3.351577579220361
278,28.685,205.20912517420948,-27.917708854656667,3.0985674489817434,-0.055392116,-3.348032291910785
279,28.795,205.20912517420948,-27.917708854656667,2.5338885922910976,-0.014913263,-3.367667245995721
280,28.896,205.20912517420948,-27.917708854656667,1.7303116011448718,-0.09480574,-3.366849210175311
281,29.001,205.20912517420948,-27.917708854656667,1.7727478612703045,-0.041544087,-3.364940343572405
282,29.101,205.20912517420948,-27.917708854656667,2.873847029284407,-0.03515269,-3.3673946255665594
283,29.203,205.20912517420948,-27.917708854656667,1.0049777583516677,-0.030891757,-3.3663037947840633
284,29.315,212.28890615329146,-28.48921071109362,1.9482826612405948,-0.054326884,-3.367667245995721
285,29.412,212.28890615329146,-28.48921071109362,2.560982983342279,0.005326165,-3.3690308717403044
286,29.517,212.28890615329146,-28.48921071109362,1.5230176847082626,-0.07350108,-3.358667979306588
287,29.621,212.28890615329146,-28.48921071109362,2.0013311458868315,-0.026630826,-3.359213394697836
288,29.721,212.28890615329146,-28.48921071109362,1.9095396563013307,-0.047935486,-3.3575771485240913
289,29.835,212.28890615329146,-28.48921071109362,1.0549741291505843,-0.056457352,-3.366576415213225
290,29.933,212.28890615329146,-28.48921071109362,0.5527463073445661,-0.04260932,-3.367667245995721
291,30.048,212.28890615329146,-28.48921071109362,2.5214744161297773,0.06391398,-3.351577579220361
292,30.153,212.28890615329146,-28.48921071109362,0.4903947090236869,-0.026630826,-3.363576717827822
293,30.248,212.28890615329146,-28.48921071109362,0.34522486336823904,0.001065233,-3.3624858870453256
294,30.349,220.63186149857938,-28.81103840493597,1.7679725839452374,-0.022369893,-3.360031430518246
