,vxVO,vyVO,yawVO
101,0.09511358199112468,0.32012499716529697,0.020342934267526355
102,0.0928787203027068,0.3218880404232739,0.033393194178407186
103,0.09780557560047169,0.3203114726981033,0.032305186245409706
104,0.09354430189069589,0.3216055582979274,0.032536405703856325
105,0.10379487030475111,0.3181945568980709,0.030035049931270087
106,0.07496594042798804,0.3257505749607649,0.02486968334815904
107,0.0904471771780599,0.32213408515539094,0.02886497064356153
108,0.09752552392167284,0.32023762426395813,0.0307177290493844
109,0.11470535938310374,0.31530268261982974,0.03796862599342731
110,0.09595874138194901,0.3210886315828419,0.0343691321694121
111,0.08225155799081232,0.3243205474169021,0.028832128632348276
112,0.10011610985284972,0.31950944058345204,0.031446224064572245
113,0.09175467147260187,0.3218958258686952,0.030274385032180415
114,0.0985224710557244,0.3196440838452266,0.027608868604645495
115,0.11902352796475064,0.31394131261130725,0.03987309514582891
116,0.09391865155484436,0.3211247743372848,0.02870723231016315
117,0.10168433763458258,0.3189390821456999,0.03069321677385983
118,0.09700497955276557,0.3200248265252928,0.026642826457198787
119,0.10415212302710829,0.318085481411387,0.030114918094176497
120,0.10544053973536113,0.31831164312690374,0.036222312931647904
121,0.11076799403956174,0.31546687627040526,0.025949505636055272
122,0.08955361998054853,0.3223782408867625,0.02880558287781154
123,0.10157780394957022,0.3190340003069353,0.031309034994555514
124,0.08808577453886444,0.322246235356013,0.022097806373222485
125,0.08899938108819705,0.3227480595792472,0.03109606198306595
126,0.10455025403399527,0.31781289799646656,0.02860354480391675
127,0.10435396295489176,0.317958601293739,0.029478054896131735
128,0.10352835777322691,0.3189634748935304,0.03643423765788003
129,0.08182048487597197,0.32443515086444313,0.028893865545573487
130,0.08415249716663109,0.3233339145723009,0.02264505454227046
131,0.08840014443290373,0.3232677733913856,0.03452017491867466
132,0.10073608712174184,0.31975404961879206,0.03554819366315884
133,0.09047047118628869,0.32244616166116985,0.03216932161256747
134,0.0977880342499083,0.32023359927345,0.03148579200268004
135,0.1254305002685455,0.3100644212366153,0.02749713406561043
136,0.11125164410011325,0.3150414423139025,0.02267946114400669
137,0.11542423981225258,0.3141841680407101,0.03025173091724766
138,0.08375739660170292,0.325149378521061,0.0400142408168214
139,0.10503954535255573,0.31814044009906045,0.03351431305642145
140,0.07746230924218378,0.3250646054190104,0.023522764751926797
141,0.1025073572958673,0.3185295741025222,0.029166489019712527
142,0.09507685791914504,0.32085119159024156,0.029439254298122202
143,0.09475337659146663,0.32122295145289875,0.03225988528788311
144,0.09128013370571796,0.32191078980015353,0.02899350254165392
145,0.10208049452724555,0.3191458966047837,0.03391890478741922
146,0.07543875871269017,0.32591876998581876,0.028226890102819636
147,0.09379338071436245,0.32134386860097874,0.03064899946229707
148,0.08948409247047516,0.32254562545579607,0.030391640505237797
149,0.09880020699566029,0.31972789997976053,0.029477861995552513
150,0.09747195722492324,0.32056624333605216,0.033759411939439786
151,0.10349891500169077,0.31798565596229716,0.026662209472043556
152,0.1103052807473072,0.3165572401755644,0.03534625596204156
153,0.10018477444607826,0.3193159795413409,0.029681764193615
154,0.0942533690228883,0.3210139890123144,0.02856709454051926
155,0.10567888769791124,0.317897207805607,0.03322130722495877
156,0.11222983555179253,0.315427276229658,0.03113868745545916
157,0.10140392593312308,0.3187178513893081,0.02733646439989461
158,0.10359980940167575,0.3185742839271135,0.03315980896301897
159,0.09543887703378996,0.32086307560370164,0.030690866368093532
160,0.10534751075637394,0.31789836121599013,0.032185068460000445
161,0.10210063215674635,0.31878519431864255,0.03047971618315486
162,0.10592610796059518,0.3181090591113593,0.03586648897209978
163,0.10387128043558734,0.31885583894541736,0.03646724016571277
164,0.10114623393805579,0.3188621764984186,0.028044816428421156
165,0.0898791748279434,0.3227521590774221,0.0335228054470628
166,0.10480992223419204,0.31764073900562323,0.027639898919620615
167,0.09980171086217333,0.3199116084081011,0.03433823145355887
168,0.09368648571895055,0.32246278417479096,0.04027956408489822
169,0.10088861782453726,0.31938733892775517,0.0326283636099564
170,0.11889447253043807,0.31314870047728965,0.0327963611948228
171,0.11360958545871497,0.3148031029801818,0.02982129327603086
172,0.11438725065025296,0.31449175698502013,0.029512901394888567
173,0.09664065452282145,0.3208104024709609,0.03369026237607874
174,0.09986444445417372,0.3193880182415728,0.029381175032954978
175,0.10556692972063389,0.3178579353949597,0.032496998403477376
176,0.10976119483823245,0.3162901328813667,0.031092404243515396
177,0.10872626110504204,0.31691968124712105,0.0337011149365969
178,0.08973481147876884,0.3229743354681836,0.03519440451834193
179,0.10888043713575153,0.31682253049293985,0.03329199655526515
180,0.10338462901991703,0.31918696983771927,0.03791227982617707
181,0.09394725215543555,0.32188874412481544,0.03620121367235513
182,0.0948205658319063,0.32094304907265614,0.029610440808963863
183,0.12233350696737742,0.3114662171657876,0.029298432982459984
184,0.12226527152617693,0.31187714062138766,0.0330659693590382
185,0.09600929698590971,0.32118453526666635,0.03536764514345088
186,0.09920190884902177,0.31973397206163356,0.030836684568376994
187,0.09460164667876018,0.32154342742853986,0.034844212759191334
188,0.11400254830321054,0.3146751336128371,0.029967456506769602
189,0.10471366846432154,0.31801828818218525,0.03130654621953585
190,0.09996354905147109,0.31966047028649675,0.03245886119843115
191,0.10110499138017247,0.3193357773233793,0.032789564064692904
192,0.09574893920714797,0.32095445114873733,0.03252059535675928
193,0.0998003045318222,0.3209880693704114,0.04299648683378739
194,0.11656634556810434,0.31342210951675487,0.026555266177325294
195,0.10616840447772448,0.31790507697176346,0.034784164346473245
196,0.1001155123063117,0.3210285618320503,0.04398271186220848
197,0.09601674054913077,0.32092932120122514,0.03304664892430636
198,0.10766331796449424,0.3172155478414608,0.03307996259296176
199,0.09823116677923456,0.32002413372109045,0.030740633429754288
200,0.10808023985002078,0.31680482642843755,0.030448991514253773
201,0.11307454186068787,0.3149280576222043,0.029110600118601653
202,0.08990920139886167,0.32237161502748163,0.029804747692708602
203,0.10087654486180508,0.319270224219962,0.031446760515390235
204,0.09969637335211054,0.32039764902624923,0.038235493015329
205,0.11422650590776483,0.31455883063754053,0.029603287032706503
206,0.10394842379875782,0.31803167908786023,0.028837021824323114
207,0.10252279050394848,0.31878999549111686,0.031886984999134386
208,0.09548232734408083,0.3209977485561581,0.03216940064398778
209,0.10903743747151133,0.31704771635077483,0.035794403117154226
210,0.11315859199018236,0.3152856050703258,0.03297305467966012
211,0.11215681426812184,0.3153563164288536,0.03015921424055293
212,0.10149304186744541,0.3196206894528737,0.036466480953339465
213,0.10002561692241578,0.31984322784864394,0.03435255795670159
214,0.1156165654412533,0.31410428048285255,0.030158136821810563
215,0.0782984439403956,0.32581811148526046,0.0341139613960148
216,0.10526397442018373,0.31781731924878437,0.031114342019679504
217,0.10582064414773629,0.31811039560228965,0.03557333797966209
218,0.12418154676588337,0.3115093058984093,0.03647815637814064
219,0.09263765875442238,0.32201194963686536,0.03390293454947366
220,0.11933279147081338,0.31318574762410195,0.034647129935686395
221,0.09931790006446203,0.3201326195796296,0.03497419148590709
222,0.10325909859854589,0.3186472536905001,0.03280385863398512
223,0.10309306114768747,0.31868614920339244,0.03266213790157255
224,0.10226508071836722,0.31905169765883384,0.03359429390432557
225,0.10584071591242611,0.31788517329467814,0.03361039238726541
226,0.1099601037548457,0.31666869595397557,0.035270876644639446
227,0.10880941692381606,0.3165799965719719,0.03070186568265682
228,0.09217412375667233,0.32265684161766467,0.038355872902011756
229,0.11810625478039886,0.31306989137839225,0.02904816141746003
230,0.10388619108200364,0.3179409814234431,0.027605196958508882
231,0.09879637315184768,0.3201468664111841,0.03363224219789038
232,0.09943155487185927,0.320166832458752,0.03558964679880112
233,0.09162232690553665,0.32352501603272404,0.04377016781609473
234,0.09450138626456708,0.3214271065951959,0.03350337154144541
235,0.09327144322581331,0.3220373968579926,0.035783907062957934
236,0.10165248698449451,0.31981667863971663,0.03851303872214254
237,0.10233248593232455,0.3186126537996426,0.02945366419592481
238,0.10322497603956485,0.31891874635778134,0.03519166110999395
239,0.09169774877719225,0.32187485679743894,0.029883342374267752
240,0.10513999685997698,0.31834798266648295,0.03567758304345728
241,0.09469760099922765,0.3220318133023261,0.03921490716923206
242,0.10437655356210028,0.3184873550709025,0.03469002584359085
243,0.10822763487239755,0.3174475187807726,0.0368376148188096
244,0.10216204833438366,0.3192169944286394,0.03480123733996745
245,0.09747421917658432,0.3215668665285867,0.04200875872203309
246,0.11054273627920795,0.3161885134299503,0.03274962911407387
247,0.1029129155621128,0.3202897759962809,0.04500074905579784
248,0.1127926131645439,0.3156326676143678,0.03493528309936322
249,0.09528987632749655,0.32272510876865407,0.045584545296217076
250,0.09024674311170304,0.3241254295911362,0.04526859278182158
251,0.08677111886804455,0.3236551474561552,0.034024531121817164
252,0.09810819449981652,0.3206737298004808,0.03644814064366433
253,0.11921418811693305,0.3132170550464454,0.034524687688269246
254,0.10832442238394846,0.31712439389698516,0.03431339525537689
255,0.09190347193394711,0.3221854704163719,0.033559246096093814
256,0.10221015825355619,0.3188238437509302,0.031227820670647895
257,0.10684808465940979,0.3178054244569024,0.035908529054142484
258,0.09644128456680401,0.32099499839656787,0.03483114755021349
259,0.09877890208245194,0.3195128496154506,0.02700817883677945
260,0.10563653110717434,0.31850361238294816,0.03835739953923987
261,0.08307521081574774,0.32524016179170995,0.03934495973610677
262,0.0961657248434476,0.32091084270689846,0.03329411394752361
263,0.09709556473536486,0.32138579949078394,0.03975867817019797
264,0.08890819525863569,0.3233814863305931,0.03675948161933913
265,0.08456940733225202,0.3255124196208194,0.044286701027752284
266,0.10033114338845747,0.32041062164482276,0.039915800837489857
267,0.09720995842404974,0.320626478380835,0.03357942576129477
268,0.1292411919135666,0.30877240718314725,0.030401352532871004
269,0.09066869288531532,0.32285664700097616,0.036453104989861415
270,0.10186259091602916,0.3194315923914688,0.035850432724148854
271,0.09126910695766283,0.32348148254187525,0.04273629774289746
272,0.11281325145090629,0.3160241911603117,0.03828756040878683
273,0.1052348398232746,0.31765689255452556,0.02935847814858544
274,0.11856505689789291,0.31311906461217826,0.031316510682621056
275,0.09162510922413725,0.32171103818301255,0.02786006847523693
276,0.09201902592385854,0.32171924049065764,0.029198941717808676
277,0.10009323086305244,0.3200072905006315,0.03599685326735332
278,0.0946692180098823,0.32185017837186713,0.03766899928950221
279,0.09247557033501368,0.32268001933605317,0.0392396590870301
280,0.11388983724897014,0.31476124424256074,0.030431270360782862
281,0.06635059035028472,0.32791275115843704,0.02848938897513795
282,0.10354522233090045,0.3179801909325365,0.02677503089164139
283,0.10717580532619876,0.31720453217026573,0.031381572249899244
284,0.10870419454170828,0.3164082249181429,0.02851694533652019
285,0.10711308880686803,0.3172972802461215,0.03208332424066135
286,0.08805939095195867,0.32371561089336365,0.03762319504697451
287,0.10354068511585446,0.3183478366939307,0.030760013676553215
288,0.08473639425476424,0.3245846596394075,0.037483376623896156
289,0.07689683980647553,0.32550009786650214,0.027329383669486118
290,0.08857507546308692,0.3218142841476661,0.01726284306641019
291,0.10472565801051159,0.318069172358711,0.031848429521524564
292,0.08841709138334704,0.32352740322982976,0.036856370933807434
293,0.06800852110075158,0.32743371851326725,0.026866635190075348
294,0.06557935769947662,0.3279921929055447,0.027618023885076295
295,0.10283925691409244,0.31819302813816935,0.026584747749977215
296,0.07496055871738684,0.3268081574433094,0.03598787155496896
297,0.0755723850757365,0.3268546857291041,0.03760922512886837
298,0.1389210410256326,0.30538550884049576,0.0377932729693041
299,0.04255607043631936,0.3322639496273793,0.03298006098823817
300,0.06250236886428814,0.3311628936361579,0.04906099940540179
301,0.11106759524876435,0.316107685844398,0.03371081497515328
302,0.048257910197684814,0.33230368095952995,0.04022143633021625
303,0.0789534123617452,0.3255076797379884,0.03266043970293495
304,0.06624585784510649,0.3298591791547627,0.04520307069576251
305,0.09524830515901453,0.3217180059827063,0.0379896744190413
306,0.03737291186959674,0.33304803091453833,0.034535533044578466
307,0.10452360641446036,0.31899996642159184,0.039389271583691335
308,0.08747656321483728,0.3225454315945997,0.023945986925354313
309,0.09486471053590693,0.3206710889009435,0.026706164387777422
310,0.1165199341098368,0.3137204464448867,0.029644937742424122
311,0.09852694508749778,0.3205447208763176,0.036443618524534226
312,0.09797069712226045,0.3196025290528684,0.025081937080481093
313,0.08683448685191068,0.32322414494025425,0.029919103894431656
314,0.0939455125516291,0.3224533267944194,0.04078741029505624
315,0.12879037927070894,0.3081909084319453,0.021341840899022975
316,0.12279818195840383,0.3109190481461867,0.025199500176223435
317,0.10298549001877559,0.3191809668631265,0.036789230802980875
318,0.11070427391875885,0.31577480768329014,0.029171836783794505
319,0.13773677044009724,0.3050896687981449,0.030521273580666853
320,0.128483805396937,0.30974609457863517,0.03636613239418276
321,0.09356455056802312,0.3219720068589648,0.03595615534701256
322,0.09365645106765105,0.3219710518362604,0.0361802477567877
323,0.11130277675621926,0.3161829299171125,0.035127568076390454
324,0.1297690272255343,0.3097575728858612,0.040642831684810435
325,0.1152677218644873,0.315881068702502,0.04381868959530101
326,0.13213628977208552,0.3073339011008316,0.028228185543869435
327,0.11278309223560944,0.31532196684402714,0.032040112170297695
328,0.10624882478445613,0.3183768262118738,0.03897271489695887
329,0.10273635408303887,0.31859646005625547,0.03063929833154998
330,0.1118034561626742,0.31572643889091173,0.032574399881901375
331,0.11923215380768228,0.31297168018186317,0.03233865029081723
332,0.10889292859771692,0.31663429482679795,0.031531017896066875
333,0.10247265837948272,0.32040005371222396,0.044789069948776634
334,0.10809173187213818,0.3168413795253827,0.030859771229378576
335,0.10077614977104517,0.31955040028783693,0.03382869323687815
336,0.1162426383057906,0.3141410589774325,0.03278057445052015
337,0.11122580286446956,0.31583917555576824,0.03169546425154562
338,0.10439949665563118,0.3195803042684644,0.04341368461667247
339,0.1061296987889293,0.3173304045555777,0.0290524429844099
340,0.11552249183510953,0.31398840546476153,0.028575541092964417
341,0.1148353734335792,0.3143676560936117,0.029920897143865394
342,0.12185660945060502,0.31121627733239215,0.02429214589538902
343,0.12051118016698993,0.3126376998992638,0.03378507550999054
344,0.10933183022760797,0.3166186553022745,0.03283835720214877
345,0.1311026380776513,0.30744252871786387,0.024377562572749777
346,0.1002568587318725,0.31944002882131856,0.03119354395941846
347,0.11215882851903729,0.3164209346152775,0.0395805332215249
348,0.15914887858838098,0.2955636932158045,0.03938943532319108
349,0.12373429953006614,0.31013448440550706,0.019520641314022324
350,0.10053615505979463,0.31909906714700315,0.02853371441132638
351,0.08790757712431668,0.3234870894991194,0.03528984659379276
352,0.08877003978802597,0.32312794690805235,0.03416664008868047
353,0.09402737580467321,0.32243849234973265,0.040856547253119165
354,0.09483745098795267,0.32124542188683297,0.03271798802910454
355,0.09648353935222734,0.32050683168264305,0.030239680430233944
356,0.11771900283980499,0.3137104365322964,0.03388227136917467
357,0.12721617456808332,0.3121432250949113,0.049466775363528365
358,0.10237534282768126,0.31920438424883624,0.03529665314588581
359,0.1616097628342337,0.292978249935122,0.02891451418863298
360,0.118291819665365,0.31332205376904637,0.032279276146446725
361,0.10539525223452952,0.3186880694535529,0.03919167848614726
362,0.10594249715953095,0.3178610140231105,0.033700496689539915
363,0.10166951071813077,0.3201055995554007,0.040815576631739334
364,0.13812471217008937,0.3054263049928537,0.0351790967796539
365,0.10041310919075538,0.3185339339642614,0.020826003392930465
366,0.09167957254263878,0.3234141859630603,0.0430911261419945
367,0.09663882018872828,0.319782527420243,0.02205713962510588
368,0.0884826373814442,0.32395184721664017,0.04045443749117589
369,0.09603462021346028,0.32136552043775096,0.036999681024306626
370,0.11174812847099144,0.31521741784831614,0.027079851757128525
371,0.09028847512603491,0.32142816031192417,0.018860883196647842
372,0.08946470924045082,0.3231164426940504,0.035791123219117
373,0.10767933916711371,0.31695310131756926,0.030569251692020457
374,0.09799326491691968,0.32116514370617355,0.040163014725728884
375,0.12468005991221778,0.3116609416133563,0.0392833914505055
376,0.12447617105859142,0.31078719416916445,0.0310297249089862
377,0.09205515375827054,0.3224512331937127,0.03634223222853775
378,0.11777603453627697,0.3144826440717518,0.040413125187465156
379,0.07794238206371285,0.32634239736697873,0.03798494976350419
380,0.07383666845647627,0.32587932883601534,0.023136448709362267
381,0.09991219427026868,0.3202162479349186,0.037293812029838336
382,0.08120738749002188,0.3245054998658632,0.027953550030105107
383,0.06212676414566499,0.3305242135571212,0.044239608097216665
384,0.11257213466554862,0.31603976756048485,0.03771831701607815
385,0.07451293119148461,0.3261690413364331,0.028648700884868195
386,0.060391194188702584,0.33119343037512633,0.04667145041949786
387,0.09685822061958471,0.320235884074586,0.028547417200064255
388,0.08547114918014698,0.32427960029911596,0.03652448102834449
389,0.08420818965211682,0.32457794482248464,0.0362470638821258
390,0.11531710326830528,0.3140101726722189,0.02798826873550679
391,0.11176917836266459,0.315399297286131,0.029170158795233197
392,0.11121914555162025,0.31595983860165616,0.032830795028829574
393,0.08709428912853058,0.32402513819801326,0.03802753530688788
394,0.09444169424306724,0.3207501780653444,0.02615804836083493
395,0.1173871852570812,0.3132065968578818,0.027592891007409494
396,0.11242012807644533,0.31593829562698894,0.036427200287066204
397,0.11488032122120925,0.3144432774537531,0.030856312970853807
398,0.08209526636355287,0.32520085482589794,0.03695733450391222
399,0.06906660184252073,0.32838894787404715,0.038431693129632856
400,0.10791756279719474,0.3176412469541615,0.037570273040899084
401,0.1086829586737836,0.3172416164474448,0.03641296351921383
402,0.09836227518151787,0.31918892800091403,0.02106387193979586
403,0.09287964364405844,0.3221159643424893,0.03547834685820453
404,0.06905556158122227,0.32942701551818543,0.04620361643149034
405,0.09425397480654268,0.32532044115304953,0.05903096196448302
406,0.13708365320100482,0.3051712284951425,0.028354859394845295
407,0.12093416978313554,0.31250104180674293,0.03402597872448427
408,0.12512181997539015,0.3123114984776241,0.04518557776396851
409,0.1088776136461857,0.31995141288209217,0.05496653561587113
410,0.07624140327274759,0.32616630467459556,0.03278538333446806
411,0.13150470958257343,0.30888313979641013,0.03958649087407106
412,0.28769806110984764,0.17098539152127865,-0.02978939383083597
413,0.10587374249685781,0.31718272107702594,0.026425301007822605
414,0.08298831966299572,0.3238690162652956,0.025746731260203385
415,0.08785621389168458,0.32553320396109203,0.05016867409744793
416,0.07478691742962656,0.3297500645754938,0.05586034432426706
417,0.10614000976250114,0.3181263902533018,0.03662659369798369
418,0.1425126955656182,0.3030386860662078,0.03195388031335826
419,0.1004674656790999,0.31880800592303754,0.02484902985908465
420,0.09256877060901655,0.32135056550068875,0.02681523301888685
421,0.09902524373523386,0.31872361185966214,0.016699719405698258
422,0.11861542253600457,0.31696981216320547,0.057605650654921875
423,0.2851431934452982,0.17276067209804127,-0.006462530911297361
424,0.111283397565489,0.31511475939573996,0.023813220485768782
425,0.12189105853044634,0.31164621373398704,0.029367185039164263
426,0.09672459265116291,0.31994819152138965,0.024653435029506416
427,0.08948437555130112,0.32176572005179255,0.020681997916128673
428,0.08422759622677121,0.3263900548061502,0.049538033085672055
429,0.1073181765903394,0.3172381096961304,0.03218135805928312
430,0.08857510640042132,0.322748614852801,0.02988855725866968
431,0.0016227187763701877,0.33749329857393817,0.05215181053545345
432,0.07521283333863593,0.32708789832787705,0.03885870084170422
433,0.0770529448408838,0.32448276987014624,0.010723142470900905
434,0.09365664353844368,0.32108944044708676,0.02744755455890568
435,-0.010103157395468146,0.3362830229645386,0.045125883543494595
436,0.05440334000586844,0.3325139150015455,0.048570384267431016
437,0.09351031114324686,0.3219211346549695,0.03536950866332081
438,0.09203786378328271,0.3219691746664535,0.03184310743008806
439,0.06842273752222694,0.3293283243477587,0.044595178894700896
440,0.1151972348525772,0.3145661560973056,0.03315697677906924
441,0.10246909091151472,0.31947734354819585,0.037873958187309924
442,0.10653178694574644,0.31677378953180496,0.02408931743204078
443,0.08010509626563933,0.32500389774236865,0.03041244940738752
444,0.3156382532342112,-0.11371354137586988,-0.037791028859416945
445,0.12690256375543935,0.31025431339465853,0.03515681270919673
446,0.3315528026900791,0.03442777696985413,0.0011928896540954754
447,0.33223316560038674,-0.027735624674300883,0.006088315777099763
448,0.08933057294688526,0.3229355779487467,0.033815116372944
449,0.056965896164353866,0.3286388625373655,0.011718455924869616
450,0.09337135831103417,0.3210129199338394,0.02553938035772521
451,0.06333512522601244,0.32956811831918775,0.03864575303124006
452,0.08895849863011729,0.32240154798105414,0.027201740357263682
453,0.07203519364310017,0.3281856116854416,0.041875037303047674
454,0.0942498062381402,0.32391591295428207,0.0512357599372435
455,0.04929862639427019,0.33189123655778163,0.038084297123210306
456,0.07425676602563462,0.32621678726589787,0.028528838187050713
457,-0.05792322586732922,-0.3351301884848877,-0.06606083567909546
458,0.10591300099951427,0.3182349738555276,0.03690263183453663
459,0.31970576465416334,0.09541743630629428,0.014311069699733283
460,-0.024490143600871657,-0.33615777451186785,-0.0493168382340476
461,0.06347732440127071,0.32924960498685507,0.036150269703306176
462,0.0851268728011489,0.3277647210146041,0.058706354437549506
463,0.07778142390262473,0.3274304061215963,0.045888695255555154
464,0.06809008432058386,0.33062647404849727,0.052566049207522954
465,0.06368093131476363,0.3311394422417288,0.050337509997639064
466,0.08264441421361939,0.32574771557801036,0.04241155499133209
467,0.06540494669590542,0.32929050630146095,0.03968118754898078
468,0.07072534758108516,0.3319863596408655,0.0628424791448966
469,0.1040430276863537,0.3195820123389568,0.04259271025032077
470,0.09615617533262719,0.3200074861635175,0.023170906076196318
471,0.0773976048079607,0.32643297149347955,0.03765714168321106
472,0.09811505912154522,0.3211293680310367,0.040173984135715345
473,0.09645852789106292,0.32095297985825705,0.03449789993737508
474,0.08397685794003411,0.3236603149758745,0.026312287652934224
475,0.09572755092635449,0.3199764601244603,0.02087450328276792
476,0.09360942008810455,0.323058178951615,0.04449248635143576
477,0.12405419359984433,0.31201364719386254,0.04006923115883673
478,0.0930730961594025,0.3213654005452965,0.028646988817273525
479,0.11011036027427777,0.3156079766666874,0.024856863075681218
480,0.10274647226422624,0.3196321672920493,0.039821641918603996
481,0.11066227054410697,0.3160987199812991,0.03229265302932087
482,0.09241211762094217,0.32262711437816244,0.038668019089475515
