timestamp,orientation.x,orientation.y,orientation.z,ak0991x_magnetometer.x,ak0991x_magnetometer.y,ak0991x_magnetometer.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,icm4x6xx_accelerometer.x,icm4x6xx_accelerometer.y,icm4x6xx_accelerometer.z,icm4x6xx_gyroscope.x,icm4x6xx_gyroscope.y,icm4x6xx_gyroscope.z,GPS.lat,GPS.long,GPS.alt
1644645507055,64.765625,-178.29688,-87.828125,37.912502,-29.400002,-7.51875,-3.508216,0.5475857,2.0968924,-11.877635,0.110731825,1.5316905,-0.05965305,-0.2272941,0.11997187,13.86773403,100.49051173,-18.813873291015625
1644645507152,64.78125,-178.3125,-87.734375,33.5625,-26.94375,-8.08125,-2.3264256,1.8889244,1.5066969,-12.380417,2.343325,-0.6434417,-0.018108962,-0.16657582,-0.011051793,13.86778975,100.49041331,-18.509796142578125
1644645507253,64.75,-178.28125,-87.78125,34.36875,-28.25625,-6.3187504,-3.2634687,0.75255466,-0.23975271,-13.185468,2.8173769,0.60693014,0.08095771,-0.019573657,-0.03448692,13.86778975,100.49041331,-18.509796142578125
1644645507357,64.75,-178.21875,-87.828125,33.693752,-32.287502,-4.9875,-0.54772663,2.0336738,-0.22850645,-12.356475,3.5889084,-2.9574378,-0.033022225,0.050731722,-3.9946238E-4,13.86778975,100.49041331,-18.509796142578125
1644645507462,64.984375,-178.34375,-87.75,28.63125,-32.25,-3.5812502,-3.4887238,5.0579977,-0.7845197,-14.263456,3.679888,0.34835634,-0.32063514,-0.088813804,0.16151595,13.86778975,100.49041331,-18.509796142578125
1644645507564,64.859375,-178.28125,-87.828125,24.431252,-31.687502,-4.0125003,-4.4260244,3.0174344,-2.0706282,-14.699202,3.9001546,0.24301147,-0.098001435,0.11997187,-0.016377958,13.86778975,100.49041331,-18.509796142578125
1644645507667,65.203125,-178.4375,-87.90625,21.768751,-32.850002,-2.98125,-2.3427544,1.2806616,6.150635,-16.567875,2.9801826,6.145317,0.19280718,-0.03129122,-0.1985328,13.86778975,100.49041331,-18.509796142578125
1644645507768,65.03125,-178.42188,-87.953125,17.25,-36.75,-4.125,3.8871999,-5.9293084,4.1079626,-6.0758853,-1.9782091,0.04129998,0.5869434,-0.00998656,-0.23475073,13.86778975,100.49041331,-18.509796142578125
1644645507877,65.140625,-178.46875,-88.171875,16.237501,-33.318752,-8.1,-1.374465,4.4764204,-11.193149,-12.720992,9.961076,-4.9458222,-0.044739787,0.57056546,-0.16444534,13.86778975,100.49041331,-18.509796142578125
1644645507981,65.546875,-178.65625,-88.03125,16.7625,-30.206251,-13.856251,1.456151,0.9519243,-2.550024,-13.089699,1.4664485,-1.7836803,-0.006391398,0.5396737,-0.17083675,13.86778975,100.49041331,-18.509796142578125
