timestamp,orientation.x,orientation.y,orientation.z,ak0991x_magnetometer.x,ak0991x_magnetometer.y,ak0991x_magnetometer.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,icm4x6xx_accelerometer.x,icm4x6xx_accelerometer.y,icm4x6xx_accelerometer.z,icm4x6xx_gyroscope.x,icm4x6xx_gyroscope.y,icm4x6xx_gyroscope.z,GPS.lat,GPS.long,GPS.alt
1644885844651,48.171875,-174.28125,-68.078125,30.0375,-25.237501,-0.69375,0.1446104,-1.3074585,2.4498043,-11.26412,-2.2224178,-1.7597382,-0.18681525,0.030492295,-0.063514516,13.8584901,100.53390858,-27.519500732421875
1644885844759,46.109375,-173.76562,-68.09375,32.60625,-28.425001,7.51875,-1.1632261,0.045373797,-0.6978643,-9.31943,1.0642227,0.060453594,-0.23168819,0.012383334,-0.047536023,13.8584901,100.53390858,-27.519500732421875
1644885844860,44.609375,-173.45312,-68.15625,30.112501,-29.681252,12.168751,-1.2334156,-1.4706559,1.7162211,-9.4535055,-0.91458505,0.19033903,-0.21570969,-0.06537867,-0.030492295,13.8584901,100.53390858,-27.519500732421875
1644885844961,42.59375,-173.125,-68.03125,28.66875,-28.743752,16.181252,0.49720478,-0.8338264,-1.5379269,-9.281123,-1.2401965,-2.2391772,-0.2806889,0.18069015,-0.028361829,13.8584901,100.53390858,-27.519500732421875
1644885845063,40.25,-172.60938,-68.015625,24.075,-27.056252,18.825,-0.66262436,-1.5172331,2.115531,-10.052056,-0.94810385,-1.8842367,-0.1697715,-0.022769356,-0.06777545,13.8584901,100.53390858,-27.519500732421875
1644885845180,38.640625,-172.3125,-67.984375,20.38125,-26.437502,18.393751,-2.0477238,-2.2173061,1.5997488,-11.441292,-1.9351135,-0.08798691,-0.20399213,0.024100898,-0.0177095,13.85848286,100.53382177,-26.552093505859375
1644885845282,36.3125,-171.875,-67.875,19.725,-26.85,17.493752,-0.7248707,-0.8336403,0.81605554,-11.297639,-1.0582372,-2.2391772,-0.21677493,0.04220986,-0.04966649,13.85848286,100.53382177,-26.552093505859375
1644885845381,34.75,-171.5625,-67.828125,19.706251,-27.862501,16.087502,-0.24682426,-0.69355375,2.351263,-9.534908,-0.521936,-2.6509798,-0.16124965,-0.061117746,-0.007057169,13.85848286,100.53382177,-26.552093505859375
1644885845481,208.03125,170.67188,-78.921875,22.575,-28.25625,15.918751,1.1375589,-0.17965645,-0.7249565,-9.343372,-0.6703765,-2.2822728,-0.28601506,0.08055825,-0.04540556,13.85848286,100.53382177,-26.552093505859375
1644885845584,206.46875,170.76562,-78.640625,25.500002,-27.468752,18.0,-0.44582844,-0.11478454,2.5194907,-10.152613,-1.1827357,1.9003977,-0.3477986,0.0038614697,0.02063889,13.85848286,100.53382177,-26.552093505859375
1644885845685,205.3125,170.73438,-77.984375,25.9125,-27.16875,21.35625,-1.7919207,-1.4251964,0.8221108,-9.194333,-1.8201919,-1.1133038,-0.2519276,-0.05685681,0.033421688,13.85848286,100.53382177,-26.552093505859375
1644885845790,203.4375,170.90625,-77.875,23.0625,-25.800001,25.48125,-0.5728731,-0.7821828,2.0178585,-12.088325,-1.6573862,-1.6591818,-0.26044947,0.026231363,-0.027296597,13.85848286,100.53382177,-26.552093505859375
1644885845892,202.21875,170.95312,-77.75,19.81875,-24.093752,25.331251,-0.5244808,-1.4807653,-0.7201078,-8.768166,-0.6512229,-3.0244753,-0.22636202,0.024100898,-0.023035664,13.85848286,100.53382177,-26.552093505859375
1644885845996,200.32812,171.125,-77.578125,19.1625,-24.581251,25.63125,-0.6247997,-0.96437126,0.84042966,-9.5253315,-1.5711949,-1.4676456,-0.3062545,0.029427063,0.0067908606,13.85848286,100.53382177,-26.552093505859375
1644885846097,198.4375,171.29688,-77.296875,18.45,-24.562502,24.825,1.896131,-0.7984404,1.2005657,-8.4234,-2.2798786,-2.2774844,-0.36271185,0.06031882,0.007856093,13.85848286,100.53382177,-26.552093505859375
1644885846205,197.14062,171.40625,-77.140625,18.6375,-25.875002,25.29375,0.5154247,-1.3560673,3.9936755,-11.575965,-2.7353754,-0.9498995,-0.20186166,0.1178414,-0.069905914,13.85845415,100.53373392,-27.479034423828125
1644885846308,195.09375,171.67188,-76.9375,18.337502,-27.50625,27.300001,-0.33767986,-1.6451604,2.4672856,-9.0315275,-1.8489223,0.026934769,-0.24021004,-0.02063889,-0.007057169,13.85845415,100.53373392,-27.479034423828125
1644885846412,193.26562,171.84375,-76.796875,16.556252,-30.562502,27.91875,-0.29411125,0.2044979,0.51364374,-11.815386,-1.6430209,-3.1729157,-0.30731973,0.10292814,-0.02516613,13.85845415,100.53373392,-27.479034423828125
1644885846512,191.89062,171.95312,-76.609375,17.94375,-32.34375,27.093752,-1.3533201,-2.2607632,2.0811493,-11.853693,-1.9015948,-0.9403227,-0.16657582,0.13168943,-0.06777545,13.85845415,100.53373392,-27.479034423828125
1644885846614,192.07812,170.3125,-77.015625,20.400002,-32.1375,27.4125,-1.5797701,-2.0760052,-0.003452301,-10.1621895,-1.4610616,-0.7870938,-0.19320664,0.040079392,-0.05286219,13.85845415,100.53373392,-27.479034423828125
1644885846718,189.73438,171.34375,-77.890625,20.98125,-32.25,30.337502,0.6564512,-0.23294932,0.8432524,-9.668983,-1.666963,-2.8281507,-0.30092832,0.10505861,-0.037948925,13.85845415,100.53373392,-27.479034423828125
1644885846820,188.45312,170.98438,-77.734375,19.96875,-29.56875,32.9625,-0.7333536,-1.8352594,0.5225458,-10.028113,-1.5376761,-0.777517,-0.2647104,0.05712312,-0.030492295,13.85845415,100.53373392,-27.479034423828125
1644885846927,186.57812,171.04688,-77.375,17.56875,-28.893751,34.10625,-0.060914993,-0.52711356,1.9322209,-9.645041,-1.8680758,-1.5346833,-0.33501577,-0.057922047,-0.0145138,13.85845415,100.53373392,-27.479034423828125
1644885847030,185.32812,171.07812,-77.171875,15.712501,-27.862501,35.175003,-0.51314926,-1.2338076,0.014484167,-8.638878,-1.9446903,-2.6605566,-0.31264588,-0.022769356,-0.008122402,13.85845415,100.53373392,-27.479034423828125
1644885847142,183.39062,171.20312,-77.015625,15.01875,-26.906252,35.68125,0.0834074,-0.8114597,7.7753234,-15.552135,-2.2894554,0.7745243,-0.11011846,0.2786916,-0.17749445,13.85845415,100.53373392,-27.479034423828125
1644885847240,182.17188,171.23438,-76.796875,14.250001,-27.806252,36.3375,-2.4776497,-2.5911515,2.764607,-9.884461,0.7667431,-1.9416976,-0.021704122,-0.19746757,-0.09547151,13.85839347,100.53365266,-28.12841796875
1644885847340,182.0625,169.76562,-77.203125,12.1125,-27.956251,36.24375,0.6653404,-0.7030541,-0.23058462,-11.901577,0.3453636,-1.5586253,-0.20066327,0.19347295,-0.11571094,13.85839347,100.53365266,-28.12841796875
1644885847442,180.51562,170.09375,-77.140625,13.275001,-30.45,33.91875,-2.571969,-0.46803004,2.595718,-14.67526,-4.891354,-0.57640404,-0.37016848,-0.028095521,0.0792267,13.85839347,100.53365266,-28.12841796875
1644885847544,178.8125,170.125,-76.78125,16.1625,-31.125002,33.9375,-0.43074036,1.5434839,3.0179656,-12.002133,-1.3413515,-4.797382,-0.33927673,-0.12396649,0.013182258,13.85839347,100.53365266,-28.12841796875
1644885847646,176.75,170.29688,-76.609375,18.0375,-31.95,34.85625,-1.39505,0.35541952,-1.026649,-9.400833,-1.3988123,-3.5470097,-0.4713656,-0.061117746,0.05685681,13.85839347,100.53365266,-28.12841796875
1644885847749,175.39062,170.32812,-76.421875,18.675001,-34.050003,37.912502,-1.1484137,-0.3703944,0.99466085,-9.1033535,-2.3181858,-0.64823014,-0.34673336,-0.050465416,0.05898728,13.85839347,100.53365266,-28.12841796875
1644885847857,173.53125,170.45312,-76.140625,17.962502,-33.5625,40.725002,-0.61753654,-0.5284933,0.76174545,-9.41041,-0.89064306,-2.1051018,-0.27323228,-0.0856181,-0.011318101,13.85839347,100.53365266,-28.12841796875
1644885847957,172.45312,170.45312,-75.71875,17.550001,-34.631252,40.425003,0.6986151,-0.80375,0.9603851,-9.850943,-2.1936872,-1.5011644,-0.31797206,0.07523208,-0.012383334,13.85839347,100.53365266,-28.12841796875
1644885848060,170.625,170.625,-75.3125,18.581251,-36.35625,40.21875,-0.6528282,-2.709801,3.433134,-9.970653,-1.9829975,0.18076223,-0.06963961,0.063514516,-0.05712312,13.85839347,100.53365266,-28.12841796875
1644885848163,168.79688,170.6875,-75.0625,18.46875,-36.43125,41.34375,0.18362331,0.31890178,-1.2066419,-8.983644,-0.47884035,-1.970428,-0.33075485,0.06777545,-0.033687994,13.85839347,100.53365266,-28.12841796875
1644885848271,167.51562,170.78125,-74.953125,19.050001,-36.862503,43.237503,0.49403858,-2.127883,3.9091911,-9.074623,-3.9474401,-1.1324574,-0.21890539,-0.117575094,0.007856093,13.85831946,100.53359344,-28.918914794921875
1644885848374,165.84375,170.8125,-76.34375,16.81875,-36.506252,44.9625,-0.9225235,-1.3105493,-0.714782,-10.07121,-0.641646,-4.0162735,-0.15272778,-0.007856093,-0.08481918,13.85831946,100.53359344,-28.918914794921875
1644885848474,164.75,170.875,-76.09375,15.4125,-38.775,46.331253,-1.0441427,0.109163165,-1.0634208,-10.07121,-0.33518824,-1.4293385,-0.29453692,0.072036386,-0.029427063,13.85831946,100.53359344,-28.918914794921875
1644885848577,163.67188,170.45312,-77.4375,14.025001,-38.0625,46.03125,0.10511017,-1.8144008,2.0837135,-8.705916,-0.25378537,1.3257892,-0.12822743,0.05392742,-0.08268871,13.85831946,100.53359344,-28.918914794921875
1644885848678,161.79688,171.14062,-77.859375,13.762501,-37.59375,45.5625,-2.089572,-2.306394,0.5817503,-10.291476,-2.5103204,-2.938284,-0.15698871,-0.08029194,-0.026231363,13.85831946,100.53359344,-28.918914794921875
1644885848781,160.1875,171.21875,-78.703125,13.575001,-37.93125,46.4625,-0.43426418,-0.8140351,0.9348502,-9.611523,-1.9111716,-0.3609259,-0.26257995,0.034753226,-0.013448567,13.85831946,100.53359344,-28.918914794921875
1644885848886,158.75,171.15625,-79.0625,12.225,-36.225002,45.9,-0.9971161,-1.803669,0.4497149,-10.07121,-0.17717093,-0.3513491,-0.11224893,0.06031882,-0.11358047,13.85831946,100.53359344,-28.918914794921875
1644885848989,158.89062,170.10938,-77.78125,13.406251,-37.443752,47.15625,-0.576993,0.10188222,1.3658475,-11.834539,-1.5999253,-1.9512744,-0.27216703,0.06031882,-0.04540556,13.85831946,100.53359344,-28.918914794921875
1644885849092,157.5,170.0625,-77.453125,12.7875,-37.800003,48.506252,-0.40411568,-2.089607,2.554273,-11.110891,-3.2237926,-2.0470424,-0.14527115,0.034753226,-0.04647079,13.85831946,100.53359344,-28.918914794921875
1644885849201,156.21875,169.875,-76.984375,11.8125,-36.768753,48.693752,-1.061099,-0.7157756,0.96323276,-9.563639,-1.4275428,-0.6099229,-0.26257995,-0.06644391,0.013182258,13.85823196,100.53354568,-28.21209716796875
1644885849301,155.39062,169.75,-76.71875,11.512501,-36.5625,51.000004,-0.660799,-2.4348662,1.9882479,-11.844116,-2.0739772,-0.56203884,-0.0952052,0.12529804,-0.07416685,13.85823196,100.53354568,-28.21209716796875
1644885849401,153.95312,169.65625,-76.5625,7.8,-35.90625,52.050003,0.33232307,-0.46250266,0.20688677,-11.5951185,2.1757307,-4.768651,0.04540556,0.18388586,-0.19347295,13.85823196,100.53354568,-28.21209716796875
1644885849503,152.875,169.65625,-76.453125,5.1000004,-37.29375,53.100002,0.056437492,-3.629551,1.864105,-10.588956,-4.196437,1.0187328,-0.18575001,0.10292814,-0.061384052,13.85823196,100.53354568,-28.21209716796875
1644885849607,151.40625,169.73438,-76.28125,3.3750002,-37.85625,50.100002,-4.045004,-3.3134751,-0.48855805,-8.66282,-4.550779,0.81761986,-0.44260433,-0.2890776,0.2113156,13.85823196,100.53354568,-28.21209716796875
1644885849711,150.59375,169.64062,-75.921875,4.05,-38.193752,48.131252,-8.704651,6.834909,-3.061793,-20.626047,4.8823757,0.78410107,-0.541671,0.20519051,-0.16258119,13.85823196,100.53354568,-28.21209716796875
1644885849811,149.375,169.57812,-75.625,6.1875005,-36.881252,47.71875,-6.7195005,-1.6105448,-0.88790894,-11.407773,5.744887,2.034473,0.32662708,-0.15592349,-0.26484355,13.85823196,100.53354568,-28.21209716796875
1644885849913,148.34375,169.71875,-75.40625,7.5937505,-34.612503,48.525,-0.89046097,-0.45193243,4.0180655,-13.746309,4.935048,-0.6242881,0.08375394,0.0017310036,-0.22649518,13.85823196,100.53354568,-28.21209716796875
1644885850022,147.26562,169.6875,-74.96875,5.4750004,-34.03125,50.175003,-1.1799793,1.3638318,1.8134148,-12.059594,-1.7866731,-3.503914,-0.3030588,-0.06644391,0.019573657,13.85823196,100.53354568,-28.21209716796875
1644885850130,145.46875,170.03125,-75.484375,4.4625,-34.631252,48.750004,-2.3700533,-1.1740795,-1.0882101,-7.7811556,-0.90021986,0.7074866,-0.1953371,-0.17083675,0.082422405,13.85823196,100.53354568,-28.21209716796875
1644885850227,145.125,169.89062,-75.234375,7.3125005,-36.112503,48.73125,-1.5398378,0.44617236,0.2657857,-9.491813,-0.11911154,-0.6338649,-0.21251398,-0.057922047,0.04620448,13.85813928,100.53351672,-26.075836181640625
1644885850329,143.46875,169.96875,-75.34375,7.8375,-35.662502,51.787502,-0.9467392,-0.56007063,0.5678134,-10.354323,-0.5650316,-0.58119243,-0.10266183,0.16897258,-0.019839965,13.85813928,100.53351672,-26.075836181640625
1644885850427,142.84375,169.89062,-75.15625,3.73125,-35.850002,53.49375,-1.1154175,-1.2371771,-1.4930325,-8.09719,-1.441908,-0.38486794,-0.21038352,0.08801488,0.0067908606,13.85813928,100.53351672,-26.075836181640625
1644885850528,141.42188,170.20312,-75.328125,1.10625,-35.9625,50.8875,-0.39232826,-0.45981598,1.0141068,-8.322844,-2.730587,-2.7754784,-0.25299284,-0.20172851,0.0920095,13.85813928,100.53351672,-26.075836181640625
1644885850629,140.51562,170.375,-75.1875,1.5,-38.381252,50.850002,0.5198641,0.55354655,0.047668457,-8.082825,-1.3892355,-3.0484173,-0.21997061,-0.12716219,0.03768262,13.85813928,100.53351672,-26.075836181640625
1644885850729,139.54688,170.40625,-74.71875,0.71250004,-39.112503,51.206253,-0.33750057,0.31272435,0.32144046,-9.994595,-1.1683705,-1.6352397,-0.18361954,0.034753226,0.05579158,13.85813928,100.53351672,-26.075836181640625
1644885850837,139.15625,170.23438,-74.28125,1.6875001,-40.8375,48.768753,-0.3635788,-1.5296936,2.86377,-10.03769,-1.2449849,0.58298814,0.04540556,0.05925359,-0.05605789,13.85813928,100.53351672,-26.075836181640625
1644885850935,137.92188,170.375,-74.4375,2.8125,-41.86875,48.91875,1.3551168,0.4716974,3.2790716,-9.702502,0.24001873,-3.3746274,-0.0067908606,-0.1335536,-0.032622762,13.85813928,100.53351672,-26.075836181640625
1644885851038,137.125,170.5,-74.46875,3.24375,-42.412502,50.456253,0.09385109,-0.39926827,0.58947885,-10.723031,-2.1458032,-3.3123782,-0.0920095,-0.03448692,-0.032622762,13.85813928,100.53351672,-26.075836181640625
1644885851150,135.85938,170.875,-74.5,1.8375001,-43.275,51.562504,-0.021194458,0.20976594,0.9692795,-9.520543,0.32142156,-1.055843,-0.07709624,-0.0046603945,-0.06884068,13.85813928,100.53351672,-26.075836181640625
1644885851252,135.10938,171.01562,-74.515625,-0.39375,-42.300003,52.48125,0.10460758,-0.73100156,0.029395342,-8.203134,-0.21068975,-0.3226187,-0.032356452,0.047536023,-0.05286219,13.85803568,100.53350339,-24.83251953125
1644885851355,134.375,171.01562,-74.609375,-2.0812502,-41.53125,49.93125,2.3874698,-1.6209264,-0.8742032,-8.878299,-1.1252748,-1.7597382,0.0017310036,0.19773388,-0.10292814,13.85803568,100.53350339,-24.83251953125
1644885851459,133.96875,170.95312,-74.5625,1.29375,-42.375,49.537502,-0.4076414,-0.42322284,1.4397402,-9.937134,-0.7374141,-1.1085154,-0.04940018,-0.036617383,-0.028361829,13.85803568,100.53350339,-24.83251953125
1644885851563,130.10938,173.46875,-76.921875,1.35,-43.0125,48.15,1.2013569,0.12592661,2.3515959,-10.952874,-1.1252748,-0.43275195,-0.062182978,0.122102335,-0.047536023,13.85803568,100.53350339,-24.83251953125
1644885851663,129.54688,173.51562,-76.953125,3.24375,-43.068752,46.2,-3.4326925,0.546694,-0.13915086,-11.139622,2.0697873,0.415394,0.0145138,0.012383334,-0.015579033,13.85803568,100.53350339,-24.83251953125
1644885851763,129.03125,173.46875,-76.828125,5.9812503,-43.612503,47.925003,0.82695293,1.1269674,0.7370571,-10.531495,0.6278794,-1.1899183,-0.061117746,0.064579755,-0.044340324,13.85803568,100.53350339,-24.83251953125
1644885851870,128.375,173.59375,-77.0,4.425,-44.081253,50.4,0.37333775,0.703631,0.5397117,-9.4535055,1.7824832,-2.3157916,0.07629731,0.009187635,-0.07523208,13.85803568,100.53350339,-24.83251953125
1644885851971,128.125,173.59375,-76.921875,3.2812502,-44.71875,48.206253,1.7541451,1.1605275,-0.27559173,-7.5800424,-0.62249243,-0.38486794,-0.08135717,0.07523208,0.017443191,13.85803568,100.53350339,-24.83251953125
1644885852078,127.8125,173.57812,-76.96875,4.18125,-45.2625,47.04375,0.33002663,-1.0060203,1.3708056,-7.8769236,1.0067618,2.1206641,0.17642923,0.028361829,-0.058188353,13.85803568,100.53350339,-24.83251953125
1644885852178,147.17188,173.51562,-76.90625,4.93125,-45.9,47.30625,1.3614388,-0.60571265,2.019579,-9.045893,-0.25378537,-0.480636,0.107189074,0.05712312,-0.061384052,13.85803568,100.53350339,-24.83251953125
1644885852278,144.53125,177.34375,-79.65625,7.2562504,-45.09375,46.331253,2.0917263,2.9955993,0.8645319,-10.03769,1.79206,-5.3767786,0.13595037,0.029427063,-0.06671022,13.85792644,100.53349463,-23.60357666015625
1644885852379,144.4375,177.35938,-79.828125,8.45625,-43.987503,48.112503,0.3669548,0.6102871,-0.068881035,-10.023325,-0.11432313,-2.4833858,0.0177095,0.029427063,-0.033687994,13.85792644,100.53349463,-23.60357666015625
1644885852481,144.71875,177.21875,-79.875,8.475,-45.16875,48.3375,1.0786467,2.5347807,0.6815053,-10.09994,2.2619221,-0.11671733,-0.024899822,0.09547151,-0.04966649,13.85792644,100.53349463,-23.60357666015625
1644885852585,144.8125,177.125,-79.921875,9.7875,-47.006252,48.768753,-2.5558767,0.20962487,-0.77486944,-10.531495,1.4760253,0.92296475,0.018774733,-0.0067908606,0.0014646954,13.85792644,100.53349463,-23.60357666015625
1644885852688,145.09375,176.9375,-80.0,8.6625,-46.65,49.93125,-1.2867746,0.908794,0.71702516,-10.493188,-0.37349546,-1.6448165,-0.017443191,-0.015312725,0.050465416,13.85792644,100.53349463,-23.60357666015625
1644885852791,145.29688,176.78125,-80.03125,7.55625,-46.068752,50.662502,-1.5778751,2.4090567,-0.39347923,-9.4535055,1.1168951,-0.26994625,-0.16764104,-0.15592349,0.089879036,13.85792644,100.53349463,-23.60357666015625
1644885852893,145.45312,176.6875,-79.921875,6.9375005,-43.65,47.86875,0.6592922,0.9696064,2.5946484,-10.617686,-0.92416185,-2.3732524,0.0027962367,-0.16018441,0.04620448,13.85792644,100.53349463,-23.60357666015625
1644885853001,143.29688,178.53125,-81.21875,10.05,-42.75,46.800003,-0.3825121,1.1439859,0.10998607,-8.500014,1.021127,-0.38486794,-0.051530648,-0.10266183,0.051530648,13.85792644,100.53349463,-23.60357666015625
1644885853103,141.03125,-179.4375,-80.984375,11.025001,-41.831253,50.41875,0.9290209,2.648169,0.40668464,-9.242816,-0.7182605,-1.1707647,-0.21784015,0.06884068,0.07177007,13.85792644,100.53349463,-23.60357666015625
1644885853204,140.82812,-179.28125,-81.5625,7.5000005,-41.79375,52.031254,-1.3004961,1.435686,0.5136975,-11.44608,1.1312603,-1.9608512,0.011318101,0.06564499,0.03129122,13.85781963,100.53348392,-22.73883056640625
1644885853302,140.84375,-179.26562,-81.8125,4.6875,-43.59375,51.881252,-0.5875225,1.5810387,0.52769053,-10.493188,-0.15263036,-2.794632,-0.07709624,-0.05898728,0.050465416,13.85781963,100.53348392,-22.73883056640625
1644885853408,140.75,-179.17188,-81.921875,5.2875004,-44.550003,48.862503,0.652689,0.7328519,-0.12604582,-8.643666,-0.866701,-2.3493104,-0.12396649,-0.14101022,0.04513925,13.85781963,100.53348392,-22.73883056640625
1644885853513,140.75,-179.125,-81.609375,7.6875005,-44.381252,49.068752,3.233708,-0.7870815,0.39838326,-5.5341973,-1.9782091,-0.6865373,-0.10266183,-0.0920095,0.04833495,13.85781963,100.53348392,-22.73883056640625
1644885853615,140.65625,-179.10938,-81.546875,7.5375004,-44.86875,49.312504,2.8689413,-2.4340744,1.0153017,-5.965752,-1.6956934,1.0809821,0.1178414,0.11571094,-0.07310162,13.85781963,100.53348392,-22.73883056640625
1644885853716,140.51562,-179.03125,-81.671875,8.493751,-44.268753,49.687504,4.1209664,-2.502773,-0.17399204,-6.4302273,-0.6799533,-1.8459295,0.18814678,0.18708155,-0.143407,13.85781963,100.53348392,-22.73883056640625
1644885853826,140.67188,-179.14062,-81.921875,6.9375005,-44.49375,50.8875,0.27776718,0.07697449,0.6234317,-9.726444,-0.62249243,-0.9498995,-0.036617383,0.032622762,0.029160755,13.85781963,100.53348392,-22.73883056640625
